,lemma,liczba_wystapien,czestosc_wystapien,liczba_dzieci,czestosc_dzieci
1865,najodzie,2,0.0005078720162519045,1,0.0011806375442739079
2815,sala,2,0.0005078720162519045,2,0.0023612750885478157
1867,nakalić,2,0.0005078720162519045,1,0.0011806375442739079
2378,pociągnąć,2,0.0005078720162519045,2,0.0023612750885478157
3182,titit,2,0.0005078720162519045,2,0.0023612750885478157
3181,tit,2,0.0005078720162519045,1,0.0011806375442739079
2816,salon,2,0.0005078720162519045,2,0.0023612750885478157
481,ciuch,2,0.0005078720162519045,1,0.0011806375442739079
3173,tie,2,0.0005078720162519045,2,0.0023612750885478157
3170,teś,2,0.0005078720162519045,2,0.0023612750885478157
2369,pocałować,2,0.0005078720162519045,2,0.0023612750885478157
2367,pobudka,2,0.0005078720162519045,2,0.0023612750885478157
477,cisio,2,0.0005078720162519045,1,0.0011806375442739079
251,blanka,2,0.0005078720162519045,1,0.0011806375442739079
2828,sandałka,2,0.0005078720162519045,1,0.0011806375442739079
2357,plum,2,0.0005078720162519045,1,0.0011806375442739079
3166,tesco,2,0.0005078720162519045,2,0.0023612750885478157
2834,scepienie,2,0.0005078720162519045,1,0.0011806375442739079
1891,nasypać,2,0.0005078720162519045,2,0.0023612750885478157
357,buźka,2,0.0005078720162519045,1,0.0011806375442739079
3195,tofik,2,0.0005078720162519045,2,0.0023612750885478157
1901,nauczyć,2,0.0005078720162519045,2,0.0023612750885478157
1848,mądry,2,0.0005078720162519045,2,0.0023612750885478157
2431,pokonać,2,0.0005078720162519045,2,0.0023612750885478157
1805,most,2,0.0005078720162519045,2,0.0023612750885478157
264,bobek,2,0.0005078720162519045,1,0.0011806375442739079
1811,motylka,2,0.0005078720162519045,2,0.0023612750885478157
2425,pokarmić,2,0.0005078720162519045,2,0.0023612750885478157
3220,traktorka,2,0.0005078720162519045,2,0.0023612750885478157
1813,moń,2,0.0005078720162519045,2,0.0023612750885478157
2413,pogłaskać,2,0.0005078720162519045,1,0.0011806375442739079
256,blok,2,0.0005078720162519045,2,0.0023612750885478157
3213,totoś,2,0.0005078720162519045,1,0.0011806375442739079
1825,muu,2,0.0005078720162519045,2,0.0023612750885478157
1826,muuć,2,0.0005078720162519045,1,0.0011806375442739079
3207,tot,2,0.0005078720162519045,2,0.0023612750885478157
1835,myjuć,2,0.0005078720162519045,2,0.0023612750885478157
159,badanie,2,0.0005078720162519045,2,0.0023612750885478157
353,bułe,2,0.0005078720162519045,2,0.0023612750885478157
2805,rękaw,2,0.0005078720162519045,2,0.0023612750885478157
2394,podrapać,2,0.0005078720162519045,2,0.0023612750885478157
1841,myłać,2,0.0005078720162519045,2,0.0023612750885478157
1847,móź,2,0.0005078720162519045,2,0.0023612750885478157
2174,paliwo,2,0.0005078720162519045,2,0.0023612750885478157
366,bądź,2,0.0005078720162519045,2,0.0023612750885478157
1902,nauka,2,0.0005078720162519045,2,0.0023612750885478157
447,ciacho,2,0.0005078720162519045,2,0.0023612750885478157
3121,tadzik,2,0.0005078720162519045,1,0.0011806375442739079
1952,niklina,2,0.0005078720162519045,1,0.0011806375442739079
1956,nikoś,2,0.0005078720162519045,1,0.0011806375442739079
1959,ninka,2,0.0005078720162519045,1,0.0011806375442739079
2872,sio,2,0.0005078720162519045,2,0.0023612750885478157
377,cebula,2,0.0005078720162519045,1,0.0011806375442739079
2295,pio,2,0.0005078720162519045,1,0.0011806375442739079
3111,słychać,2,0.0005078720162519045,2,0.0023612750885478157
2294,pingwina,2,0.0005078720162519045,2,0.0023612750885478157
1966,niuniuś,2,0.0005078720162519045,1,0.0011806375442739079
3109,słuchawka,2,0.0005078720162519045,2,0.0023612750885478157
188,bank,2,0.0005078720162519045,2,0.0023612750885478157
3104,słoneczny,2,0.0005078720162519045,2,0.0023612750885478157
1974,nocować,2,0.0005078720162519045,2,0.0023612750885478157
3100,słomka,2,0.0005078720162519045,2,0.0023612750885478157
3099,słodycze,2,0.0005078720162519045,2,0.0023612750885478157
1981,norka,2,0.0005078720162519045,2,0.0023612750885478157
235,biba,2,0.0005078720162519045,1,0.0011806375442739079
449,ciapa,2,0.0005078720162519045,2,0.0023612750885478157
448,ciacie,2,0.0005078720162519045,1,0.0011806375442739079
2877,siostrzyczka,2,0.0005078720162519045,2,0.0023612750885478157
2878,sisi,2,0.0005078720162519045,1,0.0011806375442739079
2299,piotrek,2,0.0005078720162519045,2,0.0023612750885478157
2869,silnik,2,0.0005078720162519045,2,0.0023612750885478157
2837,schodzić,2,0.0005078720162519045,2,0.0023612750885478157
2304,pirat,2,0.0005078720162519045,2,0.0023612750885478157
2347,plat,2,0.0005078720162519045,2,0.0023612750885478157
2344,plastikowy,2,0.0005078720162519045,2,0.0023612750885478157
2841,scotecka,2,0.0005078720162519045,1,0.0011806375442739079
1913,nena,2,0.0005078720162519045,1,0.0011806375442739079
3146,tatuśjed,2,0.0005078720162519045,1,0.0011806375442739079
2847,serduszek,2,0.0005078720162519045,2,0.0023612750885478157
2331,pjofes,2,0.0005078720162519045,1,0.0011806375442739079
2324,piło,2,0.0005078720162519045,1,0.0011806375442739079
3132,tan,2,0.0005078720162519045,1,0.0011806375442739079
369,błoto,2,0.0005078720162519045,2,0.0023612750885478157
2320,piłeczka,2,0.0005078720162519045,2,0.0023612750885478157
178,balkon,2,0.0005078720162519045,2,0.0023612750885478157
1938,niemożliwy,2,0.0005078720162519045,2,0.0023612750885478157
2315,piątka,2,0.0005078720162519045,2,0.0023612750885478157
2312,piwnica,2,0.0005078720162519045,2,0.0023612750885478157
2310,pisiu,2,0.0005078720162519045,2,0.0023612750885478157
180,balonik,2,0.0005078720162519045,1,0.0011806375442739079
237,biblioteka,2,0.0005078720162519045,2,0.0023612750885478157
3124,takaj,2,0.0005078720162519045,1,0.0011806375442739079
3122,tadzin,2,0.0005078720162519045,1,0.0011806375442739079
2305,pis,2,0.0005078720162519045,1,0.0011806375442739079
3423,wilka,2,0.0005078720162519045,2,0.0023612750885478157
2640,puc,2,0.0005078720162519045,1,0.0011806375442739079
3819,ćie,2,0.0005078720162519045,1,0.0011806375442739079
3747,zlew,2,0.0005078720162519045,2,0.0023612750885478157
906,groszek,2,0.0005078720162519045,2,0.0023612750885478157
714,dzielić,2,0.0005078720162519045,1,0.0011806375442739079
1014,ile,2,0.0005078720162519045,2,0.0023612750885478157
1391,kość,2,0.0005078720162519045,2,0.0023612750885478157
1013,iju,2,0.0005078720162519045,1,0.0011806375442739079
956,ha,2,0.0005078720162519045,1,0.0011806375442739079
829,fryzura,2,0.0005078720162519045,2,0.0023612750885478157
93,anetka,2,0.0005078720162519045,1,0.0011806375442739079
1289,klucz,2,0.0005078720162519045,2,0.0023612750885478157
833,gabi,2,0.0005078720162519045,2,0.0023612750885478157
1290,kluczyk,2,0.0005078720162519045,2,0.0023612750885478157
602,dmuchać,2,0.0005078720162519045,2,0.0023612750885478157
1151,kacper,2,0.0005078720162519045,2,0.0023612750885478157
697,dziać,2,0.0005078720162519045,2,0.0023612750885478157
3656,zarabiać,2,0.0005078720162519045,2,0.0023612750885478157
1033,iłodić,2,0.0005078720162519045,1,0.0011806375442739079
20,Gosia,2,0.0005078720162519045,2,0.0023612750885478157
1219,katar,2,0.0005078720162519045,2,0.0023612750885478157
1010,igor,2,0.0005078720162519045,2,0.0023612750885478157
1243,kibel,2,0.0005078720162519045,1,0.0011806375442739079
1156,kajmić,2,0.0005078720162519045,1,0.0011806375442739079
1376,kotlecik,2,0.0005078720162519045,2,0.0023612750885478157
842,ganiać,2,0.0005078720162519045,2,0.0023612750885478157
3858,łódka,2,0.0005078720162519045,2,0.0023612750885478157
699,działka,2,0.0005078720162519045,2,0.0023612750885478157
3566,wóz,2,0.0005078720162519045,2,0.0023612750885478157
3509,wydawać,2,0.0005078720162519045,2,0.0023612750885478157
3776,zostawać,2,0.0005078720162519045,2,0.0023612750885478157
710,dziecinka,2,0.0005078720162519045,1,0.0011806375442739079
1218,katajstwof,2,0.0005078720162519045,1,0.0011806375442739079
3660,zasnąć,2,0.0005078720162519045,2,0.0023612750885478157
1395,krecik,2,0.0005078720162519045,2,0.0023612750885478157
1146,język,2,0.0005078720162519045,2,0.0023612750885478157
600,dlatego,2,0.0005078720162519045,2,0.0023612750885478157
3580,włozić,2,0.0005078720162519045,2,0.0023612750885478157
1124,jula,2,0.0005078720162519045,2,0.0023612750885478157
3885,śmieć,2,0.0005078720162519045,2,0.0023612750885478157
3803,zwierzątko,2,0.0005078720162519045,2,0.0023612750885478157
1278,klej,2,0.0005078720162519045,2,0.0023612750885478157
803,fanka,2,0.0005078720162519045,1,0.0011806375442739079
919,grzesie,2,0.0005078720162519045,2,0.0023612750885478157
48,adam,2,0.0005078720162519045,2,0.0023612750885478157
1407,kryjówka,2,0.0005078720162519045,2,0.0023612750885478157
3738,zjezdzalnia,2,0.0005078720162519045,1,0.0011806375442739079
1133,jupa,2,0.0005078720162519045,1,0.0011806375442739079
675,dworek,2,0.0005078720162519045,2,0.0023612750885478157
3739,zjezdzać,2,0.0005078720162519045,1,0.0011806375442739079
47,ada,2,0.0005078720162519045,2,0.0023612750885478157
811,fikolandia,2,0.0005078720162519045,1,0.0011806375442739079
1135,jutjo,2,0.0005078720162519045,1,0.0011806375442739079
46,aciu,2,0.0005078720162519045,2,0.0023612750885478157
716,dziemać,2,0.0005078720162519045,2,0.0023612750885478157
952,głupi,2,0.0005078720162519045,2,0.0023612750885478157
3493,wujo,2,0.0005078720162519045,2,0.0023612750885478157
3665,zatrzymać,2,0.0005078720162519045,2,0.0023612750885478157
644,drogi,2,0.0005078720162519045,2,0.0023612750885478157
83,amel,2,0.0005078720162519045,1,0.0011806375442739079
953,głupota,2,0.0005078720162519045,2,0.0023612750885478157
1144,jędrus,2,0.0005078720162519045,1,0.0011806375442739079
3573,właczyć,2,0.0005078720162519045,2,0.0023612750885478157
1398,krem,2,0.0005078720162519045,2,0.0023612750885478157
1226,kawe,2,0.0005078720162519045,2,0.0023612750885478157
822,fotelik,2,0.0005078720162519045,1,0.0011806375442739079
1369,koszyk,2,0.0005078720162519045,1,0.0011806375442739079
3818,ć,2,0.0005078720162519045,2,0.0023612750885478157
1158,kaka,2,0.0005078720162519045,2,0.0023612750885478157
3843,łopata,2,0.0005078720162519045,2,0.0023612750885478157
1338,konradka,2,0.0005078720162519045,1,0.0011806375442739079
3840,łobuz,2,0.0005078720162519045,2,0.0023612750885478157
3839,łi,2,0.0005078720162519045,1,0.0011806375442739079
871,gla,2,0.0005078720162519045,1,0.0011806375442739079
3634,zamknięty,2,0.0005078720162519045,2,0.0023612750885478157
3624,zakryć,2,0.0005078720162519045,2,0.0023612750885478157
972,helenka,2,0.0005078720162519045,2,0.0023612750885478157
3760,znak,2,0.0005078720162519045,2,0.0023612750885478157
874,godny,2,0.0005078720162519045,2,0.0023612750885478157
973,helikopter,2,0.0005078720162519045,2,0.0023612750885478157
1308,kokardka,2,0.0005078720162519045,2,0.0023612750885478157
982,hok,2,0.0005078720162519045,1,0.0011806375442739079
3626,zakup,2,0.0005078720162519045,2,0.0023612750885478157
638,dotykać,2,0.0005078720162519045,2,0.0023612750885478157
1329,kompać,2,0.0005078720162519045,2,0.0023612750885478157
882,golonka,2,0.0005078720162519045,1,0.0011806375442739079
23,Kaj,2,0.0005078720162519045,1,0.0011806375442739079
1309,koko,2,0.0005078720162519045,2,0.0023612750885478157
1327,komin,2,0.0005078720162519045,2,0.0023612750885478157
703,dzidzia,2,0.0005078720162519045,2,0.0023612750885478157
3544,wysikać,2,0.0005078720162519045,2,0.0023612750885478157
884,gorąco,2,0.0005078720162519045,2,0.0023612750885478157
974,hello,2,0.0005078720162519045,2,0.0023612750885478157
3552,wysuszyć,2,0.0005078720162519045,2,0.0023612750885478157
86,amięna,2,0.0005078720162519045,1,0.0011806375442739079
39,aa,2,0.0005078720162519045,2,0.0023612750885478157
621,domis,2,0.0005078720162519045,2,0.0023612750885478157
1312,kolanka,2,0.0005078720162519045,2,0.0023612750885478157
22,Juzy,2,0.0005078720162519045,1,0.0011806375442739079
992,husie,2,0.0005078720162519045,2,0.0023612750885478157
3531,wypełniać,2,0.0005078720162519045,1,0.0011806375442739079
1214,kaszel,2,0.0005078720162519045,2,0.0023612750885478157
89,anan,2,0.0005078720162519045,1,0.0011806375442739079
1293,klęcić,2,0.0005078720162519045,1,0.0011806375442739079
1294,ko,2,0.0005078720162519045,1,0.0011806375442739079
1368,koszyczek,2,0.0005078720162519045,2,0.0023612750885478157
1163,kakełko,2,0.0005078720162519045,1,0.0011806375442739079
3854,łuś,2,0.0005078720162519045,1,0.0011806375442739079
3852,łukaszek,2,0.0005078720162519045,1,0.0011806375442739079
3851,łukasz,2,0.0005078720162519045,2,0.0023612750885478157
855,gazetka,2,0.0005078720162519045,2,0.0023612750885478157
856,gać,2,0.0005078720162519045,1,0.0011806375442739079
3564,wziąść,2,0.0005078720162519045,1,0.0011806375442739079
1209,kasi,2,0.0005078720162519045,2,0.0023612750885478157
36,Włochy,2,0.0005078720162519045,1,0.0011806375442739079
1173,kamyka,2,0.0005078720162519045,2,0.0023612750885478157
3846,łosość,2,0.0005078720162519045,2,0.0023612750885478157
1298,kochany,2,0.0005078720162519045,2,0.0023612750885478157
3522,wykąpać,2,0.0005078720162519045,2,0.0023612750885478157
1175,kanapeczka,2,0.0005078720162519045,2,0.0023612750885478157
968,hałhać,2,0.0005078720162519045,1,0.0011806375442739079
893,gołąb,2,0.0005078720162519045,1,0.0011806375442739079
1349,kopka,2,0.0005078720162519045,2,0.0023612750885478157
3619,zając,2,0.0005078720162519045,2,0.0023612750885478157
3755,zmywać,2,0.0005078720162519045,2,0.0023612750885478157
1348,kopić,2,0.0005078720162519045,2,0.0023612750885478157
1347,kopies,2,0.0005078720162519045,1,0.0011806375442739079
994,husiu,2,0.0005078720162519045,2,0.0023612750885478157
612,dokąd,2,0.0005078720162519045,2,0.0023612750885478157
613,dokładnie,2,0.0005078720162519045,2,0.0023612750885478157
1182,kapta,2,0.0005078720162519045,2,0.0023612750885478157
3636,zampkieć,2,0.0005078720162519045,1,0.0011806375442739079
1032,iło,2,0.0005078720162519045,1,0.0011806375442739079
3736,zjadać,2,0.0005078720162519045,2,0.0023612750885478157
1409,krys,2,0.0005078720162519045,2,0.0023612750885478157
3456,wolny,2,0.0005078720162519045,2,0.0023612750885478157
1086,jedż,2,0.0005078720162519045,2,0.0023612750885478157
3446,wleźć,2,0.0005078720162519045,2,0.0023612750885478157
1254,kiełbasa,2,0.0005078720162519045,2,0.0023612750885478157
763,egoista,2,0.0005078720162519045,1,0.0011806375442739079
1471,kupować,2,0.0005078720162519045,2,0.0023612750885478157
578,dentysta,2,0.0005078720162519045,2,0.0023612750885478157
3912,źle,2,0.0005078720162519045,2,0.0023612750885478157
1255,kiełbaska,2,0.0005078720162519045,2,0.0023612750885478157
1258,kinderka,2,0.0005078720162519045,2,0.0023612750885478157
769,ejąa,2,0.0005078720162519045,1,0.0011806375442739079
667,duzy,2,0.0005078720162519045,2,0.0023612750885478157
773,elegancki,2,0.0005078720162519045,2,0.0023612750885478157
3697,zdlowy,2,0.0005078720162519045,1,0.0011806375442739079
580,deserka,2,0.0005078720162519045,2,0.0023612750885478157
3799,zuzię,2,0.0005078720162519045,2,0.0023612750885478157
1260,kinia,2,0.0005078720162519045,1,0.0011806375442739079
1053,jajka,2,0.0005078720162519045,2,0.0023612750885478157
1459,kuleczka,2,0.0005078720162519045,2,0.0023612750885478157
774,elemel,2,0.0005078720162519045,1,0.0011806375442739079
1410,krysia,2,0.0005078720162519045,2,0.0023612750885478157
1456,kuk,2,0.0005078720162519045,2,0.0023612750885478157
776,eleń,2,0.0005078720162519045,2,0.0023612750885478157
3693,zderzyć,2,0.0005078720162519045,1,0.0011806375442739079
657,dupa,2,0.0005078720162519045,2,0.0023612750885478157
3460,wozień,2,0.0005078720162519045,1,0.0011806375442739079
1450,kucyka,2,0.0005078720162519045,2,0.0023612750885478157
778,eli,2,0.0005078720162519045,2,0.0023612750885478157
581,deska,2,0.0005078720162519045,1,0.0011806375442739079
1063,janić,2,0.0005078720162519045,1,0.0011806375442739079
3915,żabka,2,0.0005078720162519045,2,0.0023612750885478157
758,dżon,2,0.0005078720162519045,1,0.0011806375442739079
756,dźwięk,2,0.0005078720162519045,2,0.0023612750885478157
662,duuuzej,2,0.0005078720162519045,1,0.0011806375442739079
3596,zabić,2,0.0005078720162519045,2,0.0023612750885478157
736,dzić,2,0.0005078720162519045,1,0.0011806375442739079
1507,lampka,2,0.0005078720162519045,2,0.0023612750885478157
3430,wisieć,2,0.0005078720162519045,1,0.0011806375442739079
1501,lak,2,0.0005078720162519045,2,0.0023612750885478157
1500,ladio,2,0.0005078720162519045,1,0.0011806375442739079
3931,żyrafa,2,0.0005078720162519045,2,0.0023612750885478157
1499,la,2,0.0005078720162519045,1,0.0011806375442739079
3710,zeszyt,2,0.0005078720162519045,2,0.0023612750885478157
1497,kłaść,2,0.0005078720162519045,2,0.0023612750885478157
938,gwiazdor,2,0.0005078720162519045,2,0.0023612750885478157
1494,kąta,2,0.0005078720162519045,1,0.0011806375442739079
1492,kąpiel,2,0.0005078720162519045,2,0.0023612750885478157
1075,jazda,2,0.0005078720162519045,1,0.0011806375442739079
943,górka,2,0.0005078720162519045,2,0.0023612750885478157
661,dutka,2,0.0005078720162519045,1,0.0011806375442739079
1077,jaś,2,0.0005078720162519045,1,0.0011806375442739079
3927,żucie,2,0.0005078720162519045,1,0.0011806375442739079
660,duplo,2,0.0005078720162519045,2,0.0023612750885478157
3712,zgadnijć,2,0.0005078720162519045,2,0.0023612750885478157
3925,żołnierz,2,0.0005078720162519045,2,0.0023612750885478157
3593,zabiejać,2,0.0005078720162519045,1,0.0011806375442739079
3796,zuzieć,2,0.0005078720162519045,2,0.0023612750885478157
1481,kuzynka,2,0.0005078720162519045,2,0.0023612750885478157
1251,kieszeń,2,0.0005078720162519045,1,0.0011806375442739079
1085,jedźe,2,0.0005078720162519045,1,0.0011806375442739079
3466,wrzucać,2,0.0005078720162519045,2,0.0023612750885478157
3458,wos,2,0.0005078720162519045,1,0.0011806375442739079
1443,kubeczek,2,0.0005078720162519045,2,0.0023612750885478157
3679,zaświeć,2,0.0005078720162519045,1,0.0011806375442739079
1267,kitt,2,0.0005078720162519045,2,0.0023612750885478157
1049,jaga,2,0.0005078720162519045,2,0.0023612750885478157
1430,ksiązecka,2,0.0005078720162519045,1,0.0011806375442739079
81,ambera,2,0.0005078720162519045,1,0.0011806375442739079
3583,włączać,2,0.0005078720162519045,2,0.0023612750885478157
3899,środek,2,0.0005078720162519045,2,0.0023612750885478157
102,antek,2,0.0005078720162519045,2,0.0023612750885478157
