,lemma_18_20m,liczba_wystapien_18_20m,czestosc_wystapien_18_20m,liczba_dzieci_18_20m,czestosc_dzieci_18_20m,lemma_21_23m,liczba_wystapien_21_23m,czestosc_wystapien_21_23m,liczba_dzieci_21_23m,czestosc_dzieci_21_23m,lemma_24_26m,liczba_wystapien_24_26m,czestosc_wystapien_24_26m,liczba_dzieci_24_26m,czestosc_dzieci_24_26m,lemma_27_29m,liczba_wystapien_27_29m,czestosc_wystapien_27_29m,liczba_dzieci_27_29m,czestosc_dzieci_27_29m,lemma_30_32m,liczba_wystapien_30_32m,czestosc_wystapien_30_32m,liczba_dzieci_30_32m,czestosc_dzieci_30_32m,lemma_33_40m,liczba_wystapien_33_40m,czestosc_wystapien_33_40m,liczba_dzieci_33_40m,czestosc_dzieci_33_40m
57,mleko,7.0,0.010057471264367816,7.0,0.03571428571428571,miś,16.0,0.012519561815336464,12.0,0.04633204633204633,niunia,29.0,0.015400955921402018,13.0,0.0391566265060241,teraz,33.0,0.016905737704918034,21.0,0.061946902654867256,tato,41.0,0.017872711421098517,31.0,0.08093994778067885,głodny,64,0.022727272727272728,58,0.11764705882352941
58,ten,7.0,0.010057471264367816,4.0,0.02040816326530612,kochać,16.0,0.012519561815336464,13.0,0.05019305019305019,włączyć,29.0,0.015400955921402018,26.0,0.0783132530120482,choć,31.0,0.015881147540983607,20.0,0.058997050147492625,dziadek,40.0,0.017436791630340016,31.0,0.08093994778067885,tam,62,0.022017045454545456,51,0.10344827586206896
59,tatuś,7.0,0.010057471264367816,7.0,0.03571428571428571,kotka,16.0,0.012519561815336464,15.0,0.05791505791505792,dziadek,28.0,0.01486988847583643,21.0,0.06325301204819277,ola,30.0,0.015368852459016393,10.0,0.029498525073746312,choć,40.0,0.017436791630340016,30.0,0.0783289817232376,ciocia,61,0.02166193181818182,51,0.10344827586206896
60,fu,7.0,0.010057471264367816,3.0,0.015306122448979591,kupić,16.0,0.012519561815336464,11.0,0.04247104247104247,góra,24.0,0.012745618693574084,20.0,0.060240963855421686,przedszkole,28.0,0.014344262295081968,25.0,0.07374631268436578,czy,40.0,0.017436791630340016,30.0,0.0783289817232376,pobawić,61,0.02166193181818182,48,0.0973630831643002
61,ty,7.0,0.010057471264367816,6.0,0.030612244897959183,tutaj,16.0,0.012519561815336464,9.0,0.03474903474903475,myć,24.0,0.012745618693574084,16.0,0.04819277108433735,szkoła,28.0,0.014344262295081968,23.0,0.06784660766961652,zobaczyć,39.0,0.017000871839581516,27.0,0.07049608355091384,przyjść,59,0.020951704545454544,49,0.09939148073022312
62,choć,7.0,0.010057471264367816,6.0,0.030612244897959183,włączyć,15.0,0.011737089201877934,13.0,0.05019305019305019,dzidzie,23.0,0.012214551248008496,16.0,0.04819277108433735,myć,27.0,0.013831967213114754,18.0,0.05309734513274336,duży,38.0,0.016564952048823016,31.0,0.08093994778067885,jeszcze,59,0.020951704545454544,48,0.0973630831643002
63,cacy,7.0,0.010057471264367816,7.0,0.03571428571428571,pojechać,15.0,0.011737089201877934,9.0,0.03474903474903475,prosić,23.0,0.012214551248008496,20.0,0.060240963855421686,też,27.0,0.013831967213114754,22.0,0.06489675516224189,tak,38.0,0.016564952048823016,24.0,0.06266318537859007,musieć,57,0.020241477272727272,48,0.0973630831643002
64,koko,7.0,0.010057471264367816,4.0,0.02040816326530612,tak,14.0,0.010954616588419406,6.0,0.023166023166023165,on,23.0,0.012214551248008496,15.0,0.045180722891566265,mleko,27.0,0.013831967213114754,23.0,0.06784660766961652,też,38.0,0.016564952048823016,25.0,0.06527415143603134,spacer,55,0.01953125,49,0.09939148073022312
65,jul,6.0,0.008620689655172414,1.0,0.00510204081632653,bum,14.0,0.010954616588419406,9.0,0.03474903474903475,jak,22.0,0.01168348380244291,17.0,0.05120481927710843,musieć,25.0,0.012807377049180328,19.0,0.05604719764011799,ale,38.0,0.016564952048823016,30.0,0.0783289817232376,o,52,0.018465909090909092,40,0.08113590263691683
66,cyc,6.0,0.008620689655172414,4.0,0.02040816326530612,kot,13.0,0.010172143974960876,8.0,0.03088803088803089,pan,21.0,0.011152416356877323,17.0,0.05120481927710843,dwór,24.0,0.012295081967213115,18.0,0.05309734513274336,dzisiaj,37.0,0.016129032258064516,32.0,0.0835509138381201,teraz,52,0.018465909090909092,43,0.0872210953346856
67,dom,6.0,0.008620689655172414,5.0,0.025510204081632654,rok,13.0,0.010172143974960876,8.0,0.03088803088803089,teraz,21.0,0.011152416356877323,14.0,0.04216867469879518,tutaj,24.0,0.012295081967213115,16.0,0.0471976401179941,przyjść,36.0,0.015693112467306015,30.0,0.0783289817232376,taki,51,0.018110795454545456,42,0.08519269776876268
68,bać,6.0,0.008620689655172414,5.0,0.025510204081632654,jeszcze,13.0,0.010172143974960876,9.0,0.03474903474903475,miś,21.0,0.011152416356877323,18.0,0.05421686746987952,jeszcze,24.0,0.012295081967213115,20.0,0.058997050147492625,boleć,36.0,0.015693112467306015,31.0,0.08093994778067885,boleć,51,0.018110795454545456,43,0.0872210953346856
69,alo,6.0,0.008620689655172414,4.0,0.02040816326530612,bajka,13.0,0.010172143974960876,11.0,0.04247104247104247,kotka,21.0,0.011152416356877323,19.0,0.0572289156626506,przyjść,24.0,0.012295081967213115,18.0,0.05309734513274336,pobawić,35.0,0.015257192676547515,31.0,0.08093994778067885,oglądać,51,0.018110795454545456,43,0.0872210953346856
70,pi,6.0,0.008620689655172414,6.0,0.030612244897959183,zrobić,13.0,0.010172143974960876,9.0,0.03474903474903475,szkoła,21.0,0.011152416356877323,17.0,0.05120481927710843,czy,23.0,0.0117827868852459,17.0,0.05014749262536873,taki,35.0,0.015257192676547515,24.0,0.06266318537859007,dziadek,49,0.01740056818181818,40,0.08113590263691683
71,baminas,6.0,0.008620689655172414,4.0,0.02040816326530612,boleć,13.0,0.010172143974960876,11.0,0.04247104247104247,lubić,21.0,0.011152416356877323,16.0,0.04819277108433735,pan,23.0,0.0117827868852459,18.0,0.05309734513274336,mleko,35.0,0.015257192676547515,32.0,0.0835509138381201,jutro,49,0.01740056818181818,41,0.08316430020283976
72,dzidzie,6.0,0.008620689655172414,4.0,0.02040816326530612,dom,13.0,0.010172143974960876,11.0,0.04247104247104247,przyjść,21.0,0.011152416356877323,17.0,0.05120481927710843,spacer,23.0,0.0117827868852459,19.0,0.05604719764011799,pani,33.0,0.014385353095030515,29.0,0.07571801566579635,zabawa,48,0.017045454545454544,46,0.09330628803245436
73,aa,6.0,0.008620689655172414,5.0,0.025510204081632654,sam,13.0,0.010172143974960876,11.0,0.04247104247104247,o,20.0,0.010621348911311737,13.0,0.0391566265060241,ale,23.0,0.0117827868852459,15.0,0.04424778761061947,mały,33.0,0.014385353095030515,28.0,0.0731070496083551,prosić,47,0.016690340909090908,37,0.07505070993914807
74,on,6.0,0.008620689655172414,6.0,0.030612244897959183,kto,13.0,0.010172143974960876,10.0,0.03861003861003861,po,20.0,0.010621348911311737,17.0,0.05120481927710843,bardzo,22.0,0.011270491803278689,20.0,0.058997050147492625,samochód,31.0,0.013513513513513514,24.0,0.06266318537859007,dom,46,0.016335227272727272,38,0.07707910750507099
75,ba,6.0,0.008620689655172414,4.0,0.02040816326530612,kopać,12.0,0.009389671361502348,5.0,0.019305019305019305,duży,20.0,0.010621348911311737,17.0,0.05120481927710843,dziadek,22.0,0.011270491803278689,19.0,0.05604719764011799,coś,31.0,0.013513513513513514,24.0,0.06266318537859007,plac,45,0.015980113636363636,43,0.0872210953346856
76,tato,5.0,0.007183908045977011,5.0,0.025510204081632654,papa,12.0,0.009389671361502348,8.0,0.03088803088803089,sklep,20.0,0.010621348911311737,17.0,0.05120481927710843,pa,22.0,0.011270491803278689,12.0,0.035398230088495575,spacer,31.0,0.013513513513513514,27.0,0.07049608355091384,pani,44,0.015625,34,0.06896551724137931
77,dziecko,5.0,0.007183908045977011,4.0,0.02040816326530612,pan,12.0,0.009389671361502348,10.0,0.03861003861003861,siusie,19.0,0.01009028146574615,15.0,0.045180722891566265,prosić,22.0,0.011270491803278689,16.0,0.0471976401179941,baba,30.0,0.013077593722755012,25.0,0.06527415143603134,kotka,44,0.015625,30,0.060851926977687626
78,aaaa,5.0,0.007183908045977011,3.0,0.015306122448979591,dada,12.0,0.009389671361502348,8.0,0.03088803088803089,sam,18.0,0.009559214020180564,14.0,0.04216867469879518,brum,22.0,0.011270491803278689,10.0,0.029498525073746312,sik,30.0,0.013077593722755012,27.0,0.07049608355091384,tutaj,43,0.015269886363636364,32,0.06490872210953347
79,xxx,5.0,0.007183908045977011,4.0,0.02040816326530612,dziadek,12.0,0.009389671361502348,10.0,0.03861003861003861,tutaj,18.0,0.009559214020180564,16.0,0.04819277108433735,dziecko,22.0,0.011270491803278689,17.0,0.05014749262536873,szkoła,30.0,0.013077593722755012,28.0,0.0731070496083551,dziś,42,0.014914772727272728,30,0.060851926977687626
80,odź,5.0,0.007183908045977011,3.0,0.015306122448979591,ce,11.0,0.008607198748043818,6.0,0.023166023166023165,spacer,18.0,0.009559214020180564,17.0,0.05120481927710843,dziadzie,21.0,0.010758196721311475,16.0,0.0471976401179941,sam,29.0,0.012641673931996512,23.0,0.06005221932114883,mały,40,0.014204545454545454,30,0.060851926977687626
81,ciap,5.0,0.007183908045977011,1.0,0.00510204081632653,but,11.0,0.008607198748043818,9.0,0.03474903474903475,baj,18.0,0.009559214020180564,13.0,0.0391566265060241,mały,20.0,0.010245901639344262,15.0,0.04424778761061947,głodny,28.0,0.012205754141238012,27.0,0.07049608355091384,samochód,40,0.014204545454545454,32,0.06490872210953347
82,mamusia,5.0,0.007183908045977011,5.0,0.025510204081632654,Zosia,11.0,0.008607198748043818,3.0,0.011583011583011582,boleć,17.0,0.009028146574614976,16.0,0.04819277108433735,zobaczyć,20.0,0.010245901639344262,17.0,0.05014749262536873,tutaj,27.0,0.011769834350479512,22.0,0.057441253263707574,sik,39,0.013849431818181818,35,0.07099391480730223
83,spacer,5.0,0.007183908045977011,4.0,0.02040816326530612,dzidzie,11.0,0.008607198748043818,7.0,0.02702702702702703,pomóc,17.0,0.009028146574614976,12.0,0.03614457831325301,siusie,20.0,0.010245901639344262,18.0,0.05309734513274336,kiedy,27.0,0.011769834350479512,23.0,0.06005221932114883,zabawka,39,0.013849431818181818,35,0.07099391480730223
84,jadzia,5.0,0.007183908045977011,1.0,0.00510204081632653,przyjść,11.0,0.008607198748043818,7.0,0.02702702702702703,dzisiaj,17.0,0.009028146574614976,12.0,0.03614457831325301,lal,20.0,0.010245901639344262,17.0,0.05014749262536873,dwór,26.0,0.011333914559721011,22.0,0.057441253263707574,klocek,38,0.013494318181818182,33,0.06693711967545639
85,hanie,5.0,0.007183908045977011,2.0,0.01020408163265306,pi,11.0,0.008607198748043818,8.0,0.03088803088803089,też,17.0,0.009028146574614976,14.0,0.04216867469879518,tak,20.0,0.010245901639344262,16.0,0.0471976401179941,dom,25.0,0.010897994768962511,21.0,0.05483028720626632,mleko,38,0.013494318181818182,33,0.06693711967545639
86,bam,5.0,0.007183908045977011,5.0,0.025510204081632654,pójść,11.0,0.008607198748043818,9.0,0.03474903474903475,czy,17.0,0.009028146574614976,10.0,0.030120481927710843,pobawić,19.0,0.00973360655737705,15.0,0.04424778761061947,bardzo,25.0,0.010897994768962511,21.0,0.05483028720626632,przyjechać,38,0.013494318181818182,34,0.06896551724137931
87,pójść,5.0,0.007183908045977011,3.0,0.015306122448979591,przedszkole,10.0,0.00782472613458529,6.0,0.023166023166023165,jeszcze,16.0,0.008497079129049389,14.0,0.04216867469879518,przyjechać,19.0,0.00973360655737705,15.0,0.04424778761061947,my,25.0,0.010897994768962511,19.0,0.04960835509138381,obiad,38,0.013494318181818182,36,0.07302231237322515
88,padać,5.0,0.007183908045977011,4.0,0.02040816326530612,ten,10.0,0.00782472613458529,7.0,0.02702702702702703,pokój,16.0,0.008497079129049389,13.0,0.0391566265060241,kiedy,19.0,0.00973360655737705,13.0,0.038348082595870206,u,24.0,0.010462074978204011,21.0,0.05483028720626632,coś,38,0.013494318181818182,32,0.06490872210953347
89,ko,5.0,0.007183908045977011,2.0,0.01020408163265306,pisać,9.0,0.007042253521126761,7.0,0.02702702702702703,pi,16.0,0.008497079129049389,8.0,0.024096385542168676,buma,19.0,0.00973360655737705,11.0,0.032448377581120944,jaki,24.0,0.010462074978204011,22.0,0.057441253263707574,sam,38,0.013494318181818182,34,0.06896551724137931
90,pan,5.0,0.007183908045977011,4.0,0.02040816326530612,dobry,9.0,0.007042253521126761,4.0,0.015444015444015444,klocek,16.0,0.008497079129049389,12.0,0.03614457831325301,taki,19.0,0.00973360655737705,13.0,0.038348082595870206,oglądać,23.0,0.01002615518744551,21.0,0.05483028720626632,zjeść,38,0.013494318181818182,34,0.06896551724137931
91,sam,5.0,0.007183908045977011,4.0,0.02040816326530612,u,9.0,0.007042253521126761,6.0,0.023166023166023165,taki,15.0,0.007966011683483803,11.0,0.03313253012048193,samochód,19.0,0.00973360655737705,14.0,0.04129793510324484,tylko,22.0,0.00959023539668701,20.0,0.05221932114882506,tak,38,0.013494318181818182,30,0.060851926977687626
92,lul,5.0,0.007183908045977011,3.0,0.015306122448979591,piesek,9.0,0.007042253521126761,8.0,0.03088803088803089,mniam,15.0,0.007966011683483803,6.0,0.018072289156626505,kotka,18.0,0.009221311475409836,14.0,0.04129793510324484,auto,22.0,0.00959023539668701,19.0,0.04960835509138381,że,37,0.013139204545454546,32,0.06490872210953347
93,julia,4.0,0.005747126436781609,1.0,0.00510204081632653,duży,9.0,0.007042253521126761,7.0,0.02702702702702703,jasio,14.0,0.007434944237918215,4.0,0.012048192771084338,baj,18.0,0.009221311475409836,16.0,0.0471976401179941,przyjechać,22.0,0.00959023539668701,17.0,0.044386422976501305,my,35,0.012428977272727272,31,0.06288032454361055
94,czapka,4.0,0.005747126436781609,4.0,0.02040816326530612,baja,9.0,0.007042253521126761,8.0,0.03088803088803089,przedszkole,14.0,0.007434944237918215,11.0,0.03313253012048193,po,18.0,0.009221311475409836,14.0,0.04129793510324484,pomóc,22.0,0.00959023539668701,18.0,0.04699738903394256,ale,34,0.012073863636363636,26,0.05273833671399594
95,mima,4.0,0.005747126436781609,2.0,0.01020408163265306,si,9.0,0.007042253521126761,7.0,0.02702702702702703,jajo,14.0,0.007434944237918215,10.0,0.030120481927710843,głodny,18.0,0.009221311475409836,16.0,0.0471976401179941,jutro,22.0,0.00959023539668701,20.0,0.05221932114882506,szkoła,34,0.012073863636363636,25,0.05070993914807302
96,tutu,4.0,0.005747126436781609,4.0,0.02040816326530612,sik,9.0,0.007042253521126761,6.0,0.023166023166023165,bać,14.0,0.007434944237918215,13.0,0.0391566265060241,sam,18.0,0.009221311475409836,15.0,0.04424778761061947,dla,21.0,0.009154315605928508,16.0,0.04177545691906005,powiedzieć,34,0.012073863636363636,27,0.05476673427991886
97,jajo,4.0,0.005747126436781609,4.0,0.02040816326530612,oglądać,9.0,0.007042253521126761,8.0,0.03088803088803089,pać,14.0,0.007434944237918215,11.0,0.03313253012048193,boleć,17.0,0.008709016393442622,14.0,0.04129793510324484,wziąć,20.0,0.008718395815170008,18.0,0.04699738903394256,za,33,0.01171875,31,0.06288032454361055
98,hop,4.0,0.005747126436781609,1.0,0.00510204081632653,siusie,9.0,0.007042253521126761,8.0,0.03088803088803089,samochód,14.0,0.007434944237918215,13.0,0.0391566265060241,my,17.0,0.008709016393442622,13.0,0.038348082595870206,dziś,20.0,0.008718395815170008,16.0,0.04177545691906005,dlaczego,33,0.01171875,29,0.058823529411764705
99,dół,4.0,0.005747126436781609,4.0,0.02040816326530612,bać,8.0,0.006259780907668232,6.0,0.023166023166023165,przyjechać,14.0,0.007434944237918215,12.0,0.03614457831325301,maj,17.0,0.008709016393442622,8.0,0.02359882005899705,prosić,19.0,0.008282476024411508,16.0,0.04177545691906005,dwór,33,0.01171875,30,0.060851926977687626
100,góra,4.0,0.005747126436781609,4.0,0.02040816326530612,robić,8.0,0.006259780907668232,8.0,0.03088803088803089,zobaczyć,14.0,0.007434944237918215,10.0,0.030120481927710843,coś,17.0,0.008709016393442622,14.0,0.04129793510324484,teraz,19.0,0.008282476024411508,16.0,0.04177545691906005,też,32,0.011363636363636364,27,0.05476673427991886
101,cyta,4.0,0.005747126436781609,2.0,0.01020408163265306,czytać,8.0,0.006259780907668232,7.0,0.02702702702702703,u,14.0,0.007434944237918215,11.0,0.03313253012048193,kąpać,16.0,0.00819672131147541,15.0,0.04424778761061947,zjeść,19.0,0.008282476024411508,17.0,0.044386422976501305,be,32,0.011363636363636364,17,0.034482758620689655
102,niam,4.0,0.005747126436781609,2.0,0.01020408163265306,ola,8.0,0.006259780907668232,3.0,0.011583011583011582,kupa,14.0,0.007434944237918215,13.0,0.0391566265060241,dzidzie,16.0,0.00819672131147541,12.0,0.035398230088495575,dziecko,19.0,0.008282476024411508,16.0,0.04177545691906005,dziecko,31,0.011008522727272728,26,0.05273833671399594
103,tulić,4.0,0.005747126436781609,3.0,0.015306122448979591,już,8.0,0.006259780907668232,8.0,0.03088803088803089,padać,14.0,0.007434944237918215,14.0,0.04216867469879518,dom,15.0,0.007684426229508197,12.0,0.035398230088495575,miś,19.0,0.008282476024411508,15.0,0.0391644908616188,dla,31,0.011008522727272728,24,0.0486815415821501
104,dziadek,4.0,0.005747126436781609,3.0,0.015306122448979591,dwór,8.0,0.006259780907668232,8.0,0.03088803088803089,papa,14.0,0.007434944237918215,10.0,0.030120481927710843,dzidza,15.0,0.007684426229508197,11.0,0.032448377581120944,poczytać,18.0,0.007846556233653008,17.0,0.044386422976501305,zjemć,31,0.011008522727272728,28,0.056795131845841784
105,duży,4.0,0.005747126436781609,3.0,0.015306122448979591,siedzieć,8.0,0.006259780907668232,4.0,0.015444015444015444,oglądać,14.0,0.007434944237918215,13.0,0.0391566265060241,traktor,15.0,0.007684426229508197,13.0,0.038348082595870206,mamusiuć,18.0,0.007846556233653008,15.0,0.0391644908616188,jaki,31,0.011008522727272728,28,0.056795131845841784
106,dla,4.0,0.005747126436781609,3.0,0.015306122448979591,dół,8.0,0.006259780907668232,7.0,0.02702702702702703,pole,13.0,0.006903876792352629,12.0,0.03614457831325301,czytać,15.0,0.007684426229508197,13.0,0.038348082595870206,siebie,18.0,0.007846556233653008,14.0,0.03655352480417755,płakać,31,0.011008522727272728,29,0.058823529411764705
107,dziadziuś,4.0,0.005747126436781609,1.0,0.00510204081632653,wolno,8.0,0.006259780907668232,6.0,0.023166023166023165,mamusiuć,13.0,0.006903876792352629,10.0,0.030120481927710843,pole,15.0,0.007684426229508197,14.0,0.04129793510324484,kotka,18.0,0.007846556233653008,16.0,0.04177545691906005,siebie,30,0.01065340909090909,24,0.0486815415821501
108,si,4.0,0.005747126436781609,3.0,0.015306122448979591,góra,8.0,0.006259780907668232,7.0,0.02702702702702703,coś,13.0,0.006903876792352629,12.0,0.03614457831325301,woda,15.0,0.007684426229508197,15.0,0.04424778761061947,dużo,18.0,0.007846556233653008,14.0,0.03655352480417755,lizak,29,0.010298295454545454,24,0.0486815415821501
109,hauł,4.0,0.005747126436781609,3.0,0.015306122448979591,martusie,7.0,0.005477308294209703,1.0,0.003861003861003861,lal,13.0,0.006903876792352629,12.0,0.03614457831325301,papa,15.0,0.007684426229508197,11.0,0.032448377581120944,kuba,18.0,0.007846556233653008,11.0,0.028720626631853787,miś,29,0.010298295454545454,24,0.0486815415821501
110,tak,4.0,0.005747126436781609,3.0,0.015306122448979591,bić,7.0,0.005477308294209703,6.0,0.023166023166023165,tak,13.0,0.006903876792352629,12.0,0.03614457831325301,sik,14.0,0.007172131147540984,13.0,0.038348082595870206,plac,17.0,0.0074106364428945075,14.0,0.03655352480417755,baba,28,0.009943181818181818,21,0.04259634888438134
111,luty,4.0,0.005747126436781609,2.0,0.01020408163265306,prosić,7.0,0.005477308294209703,6.0,0.023166023166023165,mały,13.0,0.006903876792352629,12.0,0.03614457831325301,tylko,14.0,0.007172131147540984,11.0,0.032448377581120944,klocek,17.0,0.0074106364428945075,17.0,0.044386422976501305,mamusiuć,28,0.009943181818181818,25,0.05070993914807302
112,antoś,4.0,0.005747126436781609,1.0,0.00510204081632653,kąpać,7.0,0.005477308294209703,7.0,0.02702702702702703,piesek,13.0,0.006903876792352629,12.0,0.03614457831325301,oglądać,14.0,0.007172131147540984,14.0,0.04129793510324484,pan,17.0,0.0074106364428945075,12.0,0.031331592689295036,kanapka,27,0.009588068181818182,24,0.0486815415821501
113,maj,4.0,0.005747126436781609,3.0,0.015306122448979591,kupa,7.0,0.005477308294209703,5.0,0.019305019305019305,ola,13.0,0.006903876792352629,8.0,0.024096385542168676,widzieć,14.0,0.007172131147540984,13.0,0.038348082595870206,zabawa,17.0,0.0074106364428945075,14.0,0.03655352480417755,zobaczyć,27,0.009588068181818182,22,0.04462474645030426
114,maksies,4.0,0.005747126436781609,1.0,0.00510204081632653,pomóc,7.0,0.005477308294209703,2.0,0.007722007722007722,bum,13.0,0.006903876792352629,10.0,0.030120481927710843,ania,14.0,0.007172131147540984,7.0,0.02064896755162242,powiedzieć,17.0,0.0074106364428945075,13.0,0.033942558746736295,wiedzieć,26,0.009232954545454546,20,0.04056795131845842
115,nok,4.0,0.005747126436781609,1.0,0.00510204081632653,koło,7.0,0.005477308294209703,5.0,0.019305019305019305,zjeść,13.0,0.006903876792352629,9.0,0.02710843373493976,miś,14.0,0.007172131147540984,13.0,0.038348082595870206,lizak,16.0,0.006974716652136007,15.0,0.0391644908616188,auto,26,0.009232954545454546,24,0.0486815415821501
116,kochać,4.0,0.005747126436781609,3.0,0.015306122448979591,raz,7.0,0.005477308294209703,6.0,0.023166023166023165,siedzieć,13.0,0.006903876792352629,10.0,0.030120481927710843,poprosić,14.0,0.007172131147540984,13.0,0.038348082595870206,lalka,16.0,0.006974716652136007,13.0,0.033942558746736295,siusie,26,0.009232954545454546,24,0.0486815415821501
117,klocek,4.0,0.005747126436781609,3.0,0.015306122448979591,móc,7.0,0.005477308294209703,5.0,0.019305019305019305,szybko,13.0,0.006903876792352629,11.0,0.03313253012048193,ka,13.0,0.00665983606557377,2.0,0.0058997050147492625,grać,16.0,0.006974716652136007,14.0,0.03655352480417755,xxx,26,0.009232954545454546,20,0.04056795131845842
118,kić,4.0,0.005747126436781609,2.0,0.01020408163265306,pokój,7.0,0.005477308294209703,7.0,0.02702702702702703,zabrać,12.0,0.006372809346787042,12.0,0.03614457831325301,bum,13.0,0.00665983606557377,10.0,0.029498525073746312,brum,16.0,0.006974716652136007,6.0,0.015665796344647518,dużo,26,0.009232954545454546,20,0.04056795131845842
119,bach,4.0,0.005747126436781609,4.0,0.02040816326530612,daleko,7.0,0.005477308294209703,6.0,0.023166023166023165,płakać,12.0,0.006372809346787042,11.0,0.03313253012048193,patrzyć,13.0,0.00665983606557377,10.0,0.029498525073746312,patrzyć,16.0,0.006974716652136007,15.0,0.0391644908616188,wrócić,26,0.009232954545454546,25,0.05070993914807302
120,niunia,4.0,0.005747126436781609,2.0,0.01020408163265306,zuzień,7.0,0.005477308294209703,4.0,0.015444015444015444,halo,12.0,0.006372809346787042,9.0,0.02710843373493976,pisać,13.0,0.00665983606557377,9.0,0.02654867256637168,chory,16.0,0.006974716652136007,13.0,0.033942558746736295,widzieć,26,0.009232954545454546,21,0.04259634888438134
121,zabawa,4.0,0.005747126436781609,1.0,0.00510204081632653,kaka,7.0,0.005477308294209703,5.0,0.019305019305019305,lód,12.0,0.006372809346787042,8.0,0.024096385542168676,grać,13.0,0.00665983606557377,12.0,0.035398230088495575,kto,16.0,0.006974716652136007,14.0,0.03655352480417755,szybko,25,0.00887784090909091,22,0.04462474645030426
122,o,4.0,0.005747126436781609,3.0,0.015306122448979591,ania,7.0,0.005477308294209703,4.0,0.015444015444015444,deszcz,12.0,0.006372809346787042,11.0,0.03313253012048193,zabawka,13.0,0.00665983606557377,12.0,0.035398230088495575,trzeba,16.0,0.006974716652136007,13.0,0.033942558746736295,jeździć,25,0.00887784090909091,24,0.0486815415821501
123,bryć,4.0,0.005747126436781609,1.0,0.00510204081632653,też,7.0,0.005477308294209703,5.0,0.019305019305019305,dzidza,12.0,0.006372809346787042,9.0,0.02710843373493976,piłka,13.0,0.00665983606557377,10.0,0.029498525073746312,może,15.0,0.006538796861377506,9.0,0.02349869451697128,choć,25,0.00887784090909091,21,0.04259634888438134
124,robić,4.0,0.005747126436781609,3.0,0.015306122448979591,mleczko,7.0,0.005477308294209703,6.0,0.023166023166023165,patrzyć,12.0,0.006372809346787042,11.0,0.03313253012048193,płakać,13.0,0.00665983606557377,11.0,0.032448377581120944,but,15.0,0.006538796861377506,14.0,0.03655352480417755,kąpać,25,0.00887784090909091,23,0.04665314401622718
125,kotka,4.0,0.005747126436781609,4.0,0.02040816326530612,babuś,7.0,0.005477308294209703,3.0,0.011583011583011582,sik,12.0,0.006372809346787042,12.0,0.03614457831325301,za,13.0,0.00665983606557377,11.0,0.032448377581120944,pokój,15.0,0.006538796861377506,14.0,0.03655352480417755,poczytać,24,0.008522727272727272,21,0.04259634888438134
126,balon,4.0,0.005747126436781609,3.0,0.015306122448979591,teraz,7.0,0.005477308294209703,3.0,0.011583011583011582,zuzień,12.0,0.006372809346787042,4.0,0.012048192771084338,plac,13.0,0.00665983606557377,13.0,0.038348082595870206,umyć,15.0,0.006538796861377506,14.0,0.03655352480417755,obiadek,23,0.008167613636363636,20,0.04056795131845842
127,plac,4.0,0.005747126436781609,1.0,0.00510204081632653,dziecko,7.0,0.005477308294209703,6.0,0.023166023166023165,zupka,11.0,0.005841741901221455,11.0,0.03313253012048193,jutro,13.0,0.00665983606557377,12.0,0.035398230088495575,niunia,15.0,0.006538796861377506,6.0,0.015665796344647518,mikołaj,23,0.008167613636363636,21,0.04259634888438134
128,mania,4.0,0.005747126436781609,2.0,0.01020408163265306,halo,7.0,0.005477308294209703,5.0,0.019305019305019305,plac,11.0,0.005841741901221455,11.0,0.03313253012048193,umieć,13.0,0.00665983606557377,10.0,0.029498525073746312,no,15.0,0.006538796861377506,13.0,0.033942558746736295,piłka,23,0.008167613636363636,18,0.036511156186612576
129,Ala,4.0,0.005747126436781609,3.0,0.015306122448979591,spacerek,6.0,0.004694835680751174,5.0,0.019305019305019305,zabawa,11.0,0.005841741901221455,11.0,0.03313253012048193,że,12.0,0.006147540983606557,10.0,0.029498525073746312,zakupy,15.0,0.006538796861377506,14.0,0.03655352480417755,żeby,23,0.008167613636363636,22,0.04462474645030426
130,rączka,4.0,0.005747126436781609,3.0,0.015306122448979591,otworzyć,6.0,0.004694835680751174,5.0,0.019305019305019305,wstawać,11.0,0.005841741901221455,9.0,0.02710843373493976,pi,12.0,0.006147540983606557,9.0,0.02654867256637168,rok,15.0,0.006538796861377506,11.0,0.028720626631853787,grzeczny,23,0.008167613636363636,21,0.04259634888438134
131,ama,4.0,0.005747126436781609,4.0,0.02040816326530612,coś,6.0,0.004694835680751174,4.0,0.015444015444015444,lecieć,11.0,0.005841741901221455,10.0,0.030120481927710843,przynieść,12.0,0.006147540983606557,11.0,0.032448377581120944,pa,14.0,0.006102877070619006,8.0,0.020887728459530026,mówić,23,0.008167613636363636,19,0.038539553752535496
