,liczba_wystapien_18_20m,czestosc_wystapien_18_20m,liczba_dzieci_18_20m,czestosc_dzieci_18_20m,liczba_wystapien_21_23m,czestosc_wystapien_21_23m,liczba_dzieci_21_23m,czestosc_dzieci_21_23m,liczba_wystapien_24_26m,czestosc_wystapien_24_26m,liczba_dzieci_24_26m,czestosc_dzieci_24_26m,liczba_wystapien_27_29m,czestosc_wystapien_27_29m,liczba_dzieci_27_29m,czestosc_dzieci_27_29m,liczba_wystapien_30_32m,czestosc_wystapien_30_32m,liczba_dzieci_30_32m,czestosc_dzieci_30_32m,liczba_wystapien_33_40m,czestosc_wystapien_33_40m,liczba_dzieci_33_40m,czestosc_dzieci_33_40m
ciuć,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,3.0,0.0015932023366967605,3.0,0.009036144578313253,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
płaca,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pępek,,,,,,,,,2.0,0.0010621348911311736,1.0,0.0030120481927710845,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pędzelka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
pączuszek,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ciężarówa,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pół,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,2.0,0.0010245901639344263,1.0,0.0029498525073746312,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ciężki,,,,,,,,,3.0,0.0015932023366967605,3.0,0.009036144578313253,2.0,0.0010245901639344263,2.0,0.0058997050147492625,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pójleć,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pódzieć,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
clifordy,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przysłać,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przypilnować,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
powstać,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
prać,,,,,2.0,0.001564945226917058,2.0,0.007722007722007722,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,4.0,0.0017436791630340018,4.0,0.010443864229765013,1.0,0.0003551136363636364,1.0,0.002028397565922921
przebój,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przebrać,,,,,2.0,0.001564945226917058,2.0,0.007722007722007722,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
przebierać,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przebiec,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
prowadzić,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
prosze,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
czekoladowy,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
problem,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
prima,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
cześć,,,,,6.0,0.004694835680751174,3.0,0.011583011583011582,7.0,0.0037174721189591076,4.0,0.012048192771084338,6.0,0.0030737704918032786,5.0,0.014749262536873156,8.0,0.0034873583260680036,5.0,0.013054830287206266,1.0,0.0003551136363636364,1.0,0.002028397565922921
precelka,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
czik,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przeczkol,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
prajsa,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pracymaj,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
czips,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
czum,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
czuć,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,2.0,0.0010245901639344263,2.0,0.0058997050147492625,2.0,0.0008718395815170009,2.0,0.005221932114882507,1.0,0.0003551136363636364,1.0,0.002028397565922921
jedż,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
połedzieć,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
poćwiczyć,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
czółko,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pozwalać,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pozbierać,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
czekoladke,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
czekoladek,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
cycusia,,,,,,,,,,,,,2.0,0.0010245901639344263,1.0,0.0029498525073746312,2.0,0.0008718395815170009,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
przewrócić,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,2.0,0.005221932114882507,1.0,0.0003551136363636364,1.0,0.002028397565922921
przymierać,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przykład,,,,,,,,,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
cyferka,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przyjemność,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
cytememrymięcięcja,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przyjaciółka,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
przyjaciel,,,,,,,,,3.0,0.0015932023366967605,3.0,0.009036144578313253,,,,,2.0,0.0008718395815170009,2.0,0.005221932114882507,1.0,0.0003551136363636364,1.0,0.002028397565922921
przygotować,,,,,,,,,,,,,3.0,0.0015368852459016393,2.0,0.0058997050147492625,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przychodzić,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przy,,,,,,,,,3.0,0.0015932023366967605,2.0,0.006024096385542169,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przez,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
przetwór,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przedszkolak,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przeszkoda,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przestraszyć,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
przestać,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przepyszny,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
czaruś,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
przeklinać,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przejść,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przejeżdzać,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przedzkole,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
czekolade,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
przedszkolauciekamy,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
piłkarski,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
piłeczka,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
naładować,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
odebrać,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
dziętować,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ogklądać,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ogień,,,,,3.0,0.002347417840375587,2.0,0.007722007722007722,2.0,0.0010621348911311736,2.0,0.006024096385542169,1.0,0.0005122950819672131,1.0,0.0029498525073746312,2.0,0.0008718395815170009,2.0,0.005221932114882507,1.0,0.0003551136363636364,1.0,0.002028397565922921
odźić,2.0,0.0028735632183908046,2.0,0.01020408163265306,,,,,2.0,0.0010621348911311736,1.0,0.0030120481927710845,3.0,0.0015368852459016393,3.0,0.008849557522123894,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
odłożyć,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
odsunąć,,,,,2.0,0.001564945226917058,2.0,0.007722007722007722,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
odpinać,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
odnaleźć,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
odkupić,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
odkrąć,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
odkleić,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
dzuży,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
dzięki,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
odczepić,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
odawa,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
dzwig,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
oczek,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
dąb,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
obrać,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
dłudy,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
obodzić,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
objad,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
obiecywać,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
100,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
oglód,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ognisko,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
obać,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
okienko,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ooo,,,,,,,,,,,,,,,,,4.0,0.0017436791630340018,4.0,0.010443864229765013,1.0,0.0003551136363636364,1.0,0.002028397565922921
dzinda,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
oluś,,,,,3.0,0.002347417840375587,1.0,0.003861003861003861,2.0,0.0010621348911311736,2.0,0.006024096385542169,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
olka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
dzindać,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
olek,,,,,,,,,3.0,0.0015932023366967605,1.0,0.0030120481927710845,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
olaf,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
dzionek,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
okulary,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,2.0,0.0010245901639344263,2.0,0.0058997050147492625,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
dzisiej,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
okno,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
oka,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ogon,,,,,,,,,2.0,0.0010621348911311736,2.0,0.006024096385542169,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ojfis,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ojek,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ojej,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
ogół,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ogórka,,,,,,,,,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
dziurz,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ogurt,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ogurcik,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ogródek,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
ogonka,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ogonek,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
dźwięk,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
obakić,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
opa,2.0,0.0028735632183908046,2.0,0.01020408163265306,2.0,0.001564945226917058,2.0,0.007722007722007722,6.0,0.003186404673393521,4.0,0.012048192771084338,8.0,0.004098360655737705,5.0,0.014749262536873156,4.0,0.0017436791630340018,3.0,0.007832898172323759,1.0,0.0003551136363636364,1.0,0.002028397565922921
niee,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nieładnie,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
niezwyciężyny,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
niezdrowy,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nietoper,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
niesamowity,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,2.0,0.005221932114882507,1.0,0.0003551136363636364,1.0,0.002028397565922921
niepotrzebnie,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
niemy,,,,,2.0,0.001564945226917058,2.0,0.007722007722007722,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
niemiec,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
niektóry,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
elf,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
niegrzecny,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
niedźwiedź,2.0,0.0028735632183908046,1.0,0.00510204081632653,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,5.0,0.002179598953792502,4.0,0.010443864229765013,1.0,0.0003551136363636364,1.0,0.002028397565922921
eleń,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
eli,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,2.0,0.0010245901639344263,2.0,0.0058997050147492625,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
niechcący,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
niechc,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
emelentarz,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
emil,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
epoka,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
niadanie,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nerw,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nelą,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nel,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,4.0,0.0020491803278688526,1.0,0.0029498525073746312,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ne,1.0,0.0014367816091954023,1.0,0.00510204081632653,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nikod,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nikolka,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
dżipka,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
norka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
nóży,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nóżek,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
nutella,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nożyczki,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
nożny,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
dżordżo,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
noska,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,2.0,0.0010245901639344263,2.0,0.0058997050147492625,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ebate,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
normana,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
norman,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
normalny,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
norbert,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
element,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nora,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nonio,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nomi,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
einstein,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nocki,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ekstra,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
niuć,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
niunio,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
ela,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,2.0,0.0008718395815170009,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
niu,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
nikuś,,,,,,,,,,,,,,,,,5.0,0.002179598953792502,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
ooć,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
opaleć,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
dotrzeć,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
piaty,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pierniczka,,,,,,,,,,,,,,,,,3.0,0.0013077593722755014,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
dupenienka,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pieniążek,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,2.0,0.005221932114882507,1.0,0.0003551136363636364,1.0,0.002028397565922921
pielęgniarka,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pieluche,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
piekny,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
piekarnik,,,,,,,,,,,,,3.0,0.0015368852459016393,2.0,0.0058997050147492625,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pieczywo,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
dwolek,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
piciupić,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pic,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,2.0,0.0010621348911311736,1.0,0.0030120481927710845,3.0,0.0015368852459016393,2.0,0.0058997050147492625,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
piana,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
dupa,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
piach,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,1.0,0.0003551136363636364,1.0,0.002028397565922921
dwon,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pewnie,,,,,,,,,,,,,,,,,,,,,1.0,0.0003551136363636364,1.0,0.002028397565922921
pestka,,,,,,,,,,,,,,,,,4.0,0.0017436791630340018,3.0,0.007832898172323759,1.0,0.0003551136363636364,1.0,0.002028397565922921
