,slowo,liczba_wystapien,czestosc_wystapien,liczba_dzieci,czestosc_dzieci
3881,przyniesie,9,0.001502755050926699,8,0.009445100354191263
421,buju,9,0.001502755050926699,4,0.004722550177095631
3856,przyjdziesz,9,0.001502755050926699,9,0.010625737898465172
1543,jedną,9,0.001502755050926699,9,0.010625737898465172
3759,pożar,9,0.001502755050926699,8,0.009445100354191263
3778,prawda,9,0.001502755050926699,6,0.0070838252656434475
3809,przeczytaj,9,0.001502755050926699,9,0.010625737898465172
4444,spodnie,9,0.001502755050926699,7,0.008264462809917356
5494,zapal,9,0.001502755050926699,8,0.009445100354191263
857,dobranoc,9,0.001502755050926699,8,0.009445100354191263
4712,tatusiem,9,0.001502755050926699,9,0.010625737898465172
230,bawiłem,9,0.001502755050926699,7,0.008264462809917356
4395,sok,9,0.001502755050926699,8,0.009445100354191263
3205,papa,9,0.001502755050926699,8,0.009445100354191263
367,brat,9,0.001502755050926699,6,0.0070838252656434475
4049,raz,9,0.001502755050926699,6,0.0070838252656434475
2943,nowe,9,0.001502755050926699,9,0.010625737898465172
345,bolą,9,0.001502755050926699,9,0.010625737898465172
174,bajke,9,0.001502755050926699,8,0.009445100354191263
4689,taką,9,0.001502755050926699,9,0.010625737898465172
4018,płatki,9,0.001502755050926699,9,0.010625737898465172
724,czeka,9,0.001502755050926699,7,0.008264462809917356
178,baję,9,0.001502755050926699,9,0.010625737898465172
3990,pójść,9,0.001502755050926699,6,0.0070838252656434475
1639,juz,9,0.001502755050926699,8,0.009445100354191263
1627,julia,9,0.001502755050926699,7,0.008264462809917356
5253,wujka,9,0.001502755050926699,9,0.010625737898465172
748,cześć,9,0.001502755050926699,6,0.0070838252656434475
3184,pali,9,0.001502755050926699,8,0.009445100354191263
444,buzi,9,0.001502755050926699,8,0.009445100354191263
933,drzwi,9,0.001502755050926699,9,0.010625737898465172
2399,mamie,8,0.0013357822674903992,7,0.008264462809917356
4308,siu,8,0.0013357822674903992,3,0.0035419126328217238
1231,godzina,8,0.0013357822674903992,8,0.009445100354191263
3634,pomożesz,8,0.0013357822674903992,7,0.008264462809917356
3883,przynieś,8,0.0013357822674903992,7,0.008264462809917356
2397,mame,8,0.0013357822674903992,5,0.0059031877213695395
4874,tymek,8,0.0013357822674903992,2,0.0023612750885478157
2330,madzia,8,0.0013357822674903992,3,0.0035419126328217238
3860,przyjechał,8,0.0013357822674903992,8,0.009445100354191263
965,dworze,8,0.0013357822674903992,7,0.008264462809917356
3899,przytul,8,0.0013357822674903992,8,0.009445100354191263
4906,ubierz,8,0.0013357822674903992,7,0.008264462809917356
3984,pójdzie,8,0.0013357822674903992,7,0.008264462809917356
2456,masłem,8,0.0013357822674903992,8,0.009445100354191263
858,dobre,8,0.0013357822674903992,8,0.009445100354191263
1923,koparka,8,0.0013357822674903992,7,0.008264462809917356
4755,tez,8,0.0013357822674903992,5,0.0059031877213695395
2760,nami,8,0.0013357822674903992,7,0.008264462809917356
4704,tate,8,0.0013357822674903992,5,0.0059031877213695395
4721,tatę,8,0.0013357822674903992,8,0.009445100354191263
2681,my,8,0.0013357822674903992,8,0.009445100354191263
4103,rowerek,8,0.0013357822674903992,8,0.009445100354191263
1620,jula,8,0.0013357822674903992,2,0.0023612750885478157
3195,pana,8,0.0013357822674903992,6,0.0070838252656434475
3223,parówkę,8,0.0013357822674903992,8,0.009445100354191263
4556,swojego,8,0.0013357822674903992,8,0.009445100354191263
4532,stąd,8,0.0013357822674903992,8,0.009445100354191263
1476,jabłuszko,8,0.0013357822674903992,7,0.008264462809917356
4488,stało,8,0.0013357822674903992,8,0.009445100354191263
623,ciasteczko,8,0.0013357822674903992,7,0.008264462809917356
4783,tomek,8,0.0013357822674903992,6,0.0070838252656434475
1874,kolega,8,0.0013357822674903992,6,0.0070838252656434475
657,ciocią,8,0.0013357822674903992,6,0.0070838252656434475
3405,piękny,8,0.0013357822674903992,7,0.008264462809917356
862,dobrze,8,0.0013357822674903992,7,0.008264462809917356
4412,spacerze,8,0.0013357822674903992,8,0.009445100354191263
4829,troszkę,8,0.0013357822674903992,7,0.008264462809917356
3502,poczytasz,8,0.0013357822674903992,8,0.009445100354191263
3507,podaj,8,0.0013357822674903992,7,0.008264462809917356
3572,pokaż,8,0.0013357822674903992,7,0.008264462809917356
626,ciasto,8,0.0013357822674903992,8,0.009445100354191263
3033,odź,8,0.0013357822674903992,5,0.0059031877213695395
5988,żłobku,8,0.0013357822674903992,8,0.009445100354191263
5917,śpiewać,8,0.0013357822674903992,8,0.009445100354191263
20,adaś,8,0.0013357822674903992,6,0.0070838252656434475
499,cały,8,0.0013357822674903992,7,0.008264462809917356
5773,zuzi,8,0.0013357822674903992,6,0.0070838252656434475
5789,ząbki,8,0.0013357822674903992,8,0.009445100354191263
5939,świecie,8,0.0013357822674903992,8,0.009445100354191263
5059,wakacje,8,0.0013357822674903992,6,0.0070838252656434475
5906,śniadanie,8,0.0013357822674903992,8,0.009445100354191263
5122,wiem,8,0.0013357822674903992,8,0.009445100354191263
405,budować,8,0.0013357822674903992,8,0.009445100354191263
5823,ładny,8,0.0013357822674903992,8,0.009445100354191263
5550,załóż,8,0.0013357822674903992,7,0.008264462809917356
5653,zjadłam,8,0.0013357822674903992,7,0.008264462809917356
378,brudne,8,0.0013357822674903992,8,0.009445100354191263
5766,zupki,8,0.0013357822674903992,8,0.009445100354191263
5246,wszystko,8,0.0013357822674903992,8,0.009445100354191263
1035,dziećmi,7,0.0011688094840540991,6,0.0070838252656434475
4107,rowerku,7,0.0011688094840540991,7,0.008264462809917356
464,bym,7,0.0011688094840540991,7,0.008264462809917356
3346,pieskiem,7,0.0011688094840540991,7,0.008264462809917356
4184,ręce,7,0.0011688094840540991,7,0.008264462809917356
3402,piękna,7,0.0011688094840540991,6,0.0070838252656434475
243,be,7,0.0011688094840540991,5,0.0059031877213695395
457,bułkę,7,0.0011688094840540991,6,0.0070838252656434475
1069,dół,7,0.0011688094840540991,7,0.008264462809917356
5721,zosia,7,0.0011688094840540991,7,0.008264462809917356
4044,rano,7,0.0011688094840540991,6,0.0070838252656434475
53,ama,7,0.0011688094840540991,4,0.004722550177095631
3070,ojo,7,0.0011688094840540991,1,0.0011806375442739079
3986,pójdziesz,7,0.0011688094840540991,7,0.008264462809917356
5361,wziąć,7,0.0011688094840540991,7,0.008264462809917356
2891,nikola,7,0.0011688094840540991,5,0.0059031877213695395
3962,puzle,7,0.0011688094840540991,7,0.008264462809917356
1134,fajny,7,0.0011688094840540991,5,0.0059031877213695395
5478,zamek,7,0.0011688094840540991,7,0.008264462809917356
1162,franek,7,0.0011688094840540991,6,0.0070838252656434475
3893,przyszedł,7,0.0011688094840540991,7,0.008264462809917356
1166,frytki,7,0.0011688094840540991,6,0.0070838252656434475
4214,samochody,7,0.0011688094840540991,6,0.0070838252656434475
955,dużym,7,0.0011688094840540991,7,0.008264462809917356
3145,otwórz,7,0.0011688094840540991,7,0.008264462809917356
5137,wieżę,7,0.0011688094840540991,7,0.008264462809917356
5921,śpij,7,0.0011688094840540991,6,0.0070838252656434475
5166,więc,7,0.0011688094840540991,4,0.004722550177095631
1538,jeden,7,0.0011688094840540991,6,0.0070838252656434475
4543,super,7,0.0011688094840540991,5,0.0059031877213695395
2278,loda,7,0.0011688094840540991,6,0.0070838252656434475
1521,jasio,7,0.0011688094840540991,2,0.0023612750885478157
1546,jedzenia,7,0.0011688094840540991,6,0.0070838252656434475
413,buduję,7,0.0011688094840540991,6,0.0070838252656434475
2268,lizak,7,0.0011688094840540991,6,0.0070838252656434475
4584,szczeka,7,0.0011688094840540991,7,0.008264462809917356
40,ala,7,0.0011688094840540991,5,0.0059031877213695395
5138,wiki,7,0.0011688094840540991,3,0.0035419126328217238
2781,naprawić,7,0.0011688094840540991,7,0.008264462809917356
740,czerwone,7,0.0011688094840540991,7,0.008264462809917356
209,basia,7,0.0011688094840540991,4,0.004722550177095631
1500,jakie,7,0.0011688094840540991,7,0.008264462809917356
4377,smutna,7,0.0011688094840540991,7,0.008264462809917356
228,bawiła,7,0.0011688094840540991,7,0.008264462809917356
229,bawiłam,7,0.0011688094840540991,7,0.008264462809917356
1486,jadłam,7,0.0011688094840540991,7,0.008264462809917356
207,basenie,7,0.0011688094840540991,6,0.0070838252656434475
4306,sisi,7,0.0011688094840540991,6,0.0070838252656434475
5111,widzisz,7,0.0011688094840540991,6,0.0070838252656434475
1982,koło,7,0.0011688094840540991,5,0.0059031877213695395
932,drzewo,7,0.0011688094840540991,7,0.008264462809917356
3501,poczytamy,7,0.0011688094840540991,7,0.008264462809917356
268,bez,7,0.0011688094840540991,6,0.0070838252656434475
5167,więcej,7,0.0011688094840540991,7,0.008264462809917356
3557,pojedzie,7,0.0011688094840540991,7,0.008264462809917356
2593,mleka,7,0.0011688094840540991,7,0.008264462809917356
2909,nią,7,0.0011688094840540991,7,0.008264462809917356
3554,pojechać,7,0.0011688094840540991,6,0.0070838252656434475
5400,włączyć,7,0.0011688094840540991,7,0.008264462809917356
2972,obiadku,7,0.0011688094840540991,6,0.0070838252656434475
5416,zabawkę,7,0.0011688094840540991,7,0.008264462809917356
5741,zrobi,7,0.0011688094840540991,6,0.0070838252656434475
5744,zrobimy,7,0.0011688094840540991,7,0.008264462809917356
553,chodzi,7,0.0011688094840540991,7,0.008264462809917356
2150,kurtkę,7,0.0011688094840540991,6,0.0070838252656434475
543,chlebka,7,0.0011688094840540991,7,0.008264462809917356
4866,tych,7,0.0011688094840540991,7,0.008264462809917356
5978,żyje,7,0.0011688094840540991,4,0.004722550177095631
3639,pomóc,7,0.0011688094840540991,6,0.0070838252656434475
2921,noga,7,0.0011688094840540991,7,0.008264462809917356
1199,gardło,7,0.0011688094840540991,5,0.0059031877213695395
5770,zupy,7,0.0011688094840540991,6,0.0070838252656434475
1197,garażu,7,0.0011688094840540991,7,0.008264462809917356
522,chciała,7,0.0011688094840540991,7,0.008264462809917356
3725,poukładamy,7,0.0011688094840540991,6,0.0070838252656434475
3632,pomogę,7,0.0011688094840540991,6,0.0070838252656434475
2628,mojej,7,0.0011688094840540991,7,0.008264462809917356
2923,nogi,6,0.0010018367006177993,6,0.0070838252656434475
4135,ruszaj,6,0.0010018367006177993,6,0.0070838252656434475
456,bułki,6,0.0010018367006177993,6,0.0070838252656434475
871,dole,6,0.0010018367006177993,5,0.0059031877213695395
991,dziadziu,6,0.0010018367006177993,3,0.0035419126328217238
213,batek,6,0.0010018367006177993,2,0.0023612750885478157
713,czapkę,6,0.0010018367006177993,6,0.0070838252656434475
1856,kocyk,6,0.0010018367006177993,5,0.0059031877213695395
3393,piszesz,6,0.0010018367006177993,6,0.0070838252656434475
2429,marchewkę,6,0.0010018367006177993,6,0.0070838252656434475
790,damian,6,0.0010018367006177993,4,0.004722550177095631
1031,dziewczynka,6,0.0010018367006177993,6,0.0070838252656434475
3380,piotruś,6,0.0010018367006177993,4,0.004722550177095631
5140,wiktor,6,0.0010018367006177993,4,0.004722550177095631
3102,ooo,6,0.0010018367006177993,6,0.0070838252656434475
3142,otworzyć,6,0.0010018367006177993,6,0.0070838252656434475
1555,jedź,6,0.0010018367006177993,6,0.0070838252656434475
3101,oni,6,0.0010018367006177993,5,0.0059031877213695395
4861,twoja,6,0.0010018367006177993,6,0.0070838252656434475
2224,lego,6,0.0010018367006177993,6,0.0070838252656434475
5805,zły,6,0.0010018367006177993,6,0.0070838252656434475
43,albo,6,0.0010018367006177993,5,0.0059031877213695395
2137,kupiłem,6,0.0010018367006177993,6,0.0070838252656434475
905,dostałam,6,0.0010018367006177993,6,0.0070838252656434475
758,czym,6,0.0010018367006177993,6,0.0070838252656434475
5113,widzę,6,0.0010018367006177993,6,0.0070838252656434475
2385,malutki,6,0.0010018367006177993,6,0.0070838252656434475
1312,gumy,6,0.0010018367006177993,3,0.0035419126328217238
1992,kościoła,6,0.0010018367006177993,4,0.004722550177095631
4288,sikać,6,0.0010018367006177993,6,0.0070838252656434475
3575,pokażę,6,0.0010018367006177993,5,0.0059031877213695395
4261,si,6,0.0010018367006177993,4,0.004722550177095631
4393,soczku,6,0.0010018367006177993,6,0.0070838252656434475
567,choinkę,6,0.0010018367006177993,4,0.004722550177095631
956,dużą,6,0.0010018367006177993,6,0.0070838252656434475
5245,wszystkie,6,0.0010018367006177993,6,0.0070838252656434475
2230,lena,6,0.0010018367006177993,4,0.004722550177095631
5452,zadzwonimy,6,0.0010018367006177993,5,0.0059031877213695395
737,czekoladę,6,0.0010018367006177993,6,0.0070838252656434475
5656,zje,6,0.0010018367006177993,4,0.004722550177095631
734,czekoladkę,6,0.0010018367006177993,6,0.0070838252656434475
4226,samolotem,6,0.0010018367006177993,6,0.0070838252656434475
1590,jeździł,6,0.0010018367006177993,6,0.0070838252656434475
4225,samolot,6,0.0010018367006177993,6,0.0070838252656434475
1313,gumę,6,0.0010018367006177993,6,0.0070838252656434475
4903,ubierać,6,0.0010018367006177993,5,0.0059031877213695395
984,dziadku,6,0.0010018367006177993,5,0.0059031877213695395
4936,uczyć,6,0.0010018367006177993,5,0.0059031877213695395
4435,spi,6,0.0010018367006177993,4,0.004722550177095631
4109,rowerze,6,0.0010018367006177993,4,0.004722550177095631
1534,jechał,6,0.0010018367006177993,5,0.0059031877213695395
5463,zajęta,6,0.0010018367006177993,4,0.004722550177095631
3542,pogoda,6,0.0010018367006177993,6,0.0070838252656434475
1928,kopać,6,0.0010018367006177993,5,0.0059031877213695395
2984,obrazek,6,0.0010018367006177993,6,0.0070838252656434475
2077,która,6,0.0010018367006177993,6,0.0070838252656434475
1378,herbatkę,6,0.0010018367006177993,6,0.0070838252656434475
3071,ok,6,0.0010018367006177993,6,0.0070838252656434475
4006,płacz,6,0.0010018367006177993,5,0.0059031877213695395
1333,góry,6,0.0010018367006177993,6,0.0070838252656434475
4529,stój,6,0.0010018367006177993,5,0.0059031877213695395
3430,placu,6,0.0010018367006177993,6,0.0070838252656434475
5655,zjadłem,6,0.0010018367006177993,5,0.0059031877213695395
4029,pływać,6,0.0010018367006177993,4,0.004722550177095631
72,ani,6,0.0010018367006177993,5,0.0059031877213695395
218,bawi,6,0.0010018367006177993,5,0.0059031877213695395
3976,pyszne,6,0.0010018367006177993,6,0.0070838252656434475
3637,pomysł,6,0.0010018367006177993,6,0.0070838252656434475
318,bluzkę,6,0.0010018367006177993,5,0.0059031877213695395
4812,traktorem,6,0.0010018367006177993,5,0.0059031877213695395
645,ciepło,6,0.0010018367006177993,6,0.0070838252656434475
5924,śpiąca,6,0.0010018367006177993,6,0.0070838252656434475
606,chłopak,6,0.0010018367006177993,4,0.004722550177095631
2806,natalka,6,0.0010018367006177993,5,0.0059031877213695395
2287,lolek,6,0.0010018367006177993,2,0.0023612750885478157
1097,ej,6,0.0010018367006177993,5,0.0059031877213695395
2293,lub,6,0.0010018367006177993,5,0.0059031877213695395
1365,hau,6,0.0010018367006177993,3,0.0035419126328217238
5764,zupka,6,0.0010018367006177993,6,0.0070838252656434475
521,chciał,6,0.0010018367006177993,6,0.0070838252656434475
1061,dzwoni,6,0.0010018367006177993,5,0.0059031877213695395
5072,was,6,0.0010018367006177993,3,0.0035419126328217238
2554,mimi,6,0.0010018367006177993,3,0.0035419126328217238
5944,świnkę,6,0.0010018367006177993,4,0.004722550177095631
4886,tę,6,0.0010018367006177993,6,0.0070838252656434475
5838,łazienki,6,0.0010018367006177993,6,0.0070838252656434475
3246,patrzy,6,0.0010018367006177993,2,0.0023612750885478157
3404,pięknie,6,0.0010018367006177993,6,0.0070838252656434475
3895,przyszła,6,0.0010018367006177993,6,0.0070838252656434475
2199,laptopa,6,0.0010018367006177993,6,0.0070838252656434475
2722,nad,6,0.0010018367006177993,6,0.0070838252656434475
2798,nasz,6,0.0010018367006177993,5,0.0059031877213695395
1343,głowa,6,0.0010018367006177993,6,0.0070838252656434475
5825,ładną,6,0.0010018367006177993,6,0.0070838252656434475
811,dał,6,0.0010018367006177993,6,0.0070838252656434475
3412,piłka,6,0.0010018367006177993,6,0.0070838252656434475
2680,muzykę,6,0.0010018367006177993,5,0.0059031877213695395
1504,jakiś,5,0.0008348639171814994,5,0.0059031877213695395
4392,soczkiem,5,0.0008348639171814994,4,0.004722550177095631
5572,zbudujemy,5,0.0008348639171814994,4,0.004722550177095631
280,biedronki,5,0.0008348639171814994,4,0.004722550177095631
103,auta,5,0.0008348639171814994,4,0.004722550177095631
2015,krowa,5,0.0008348639171814994,5,0.0059031877213695395
2346,majtki,5,0.0008348639171814994,4,0.004722550177095631
4477,stary,5,0.0008348639171814994,5,0.0059031877213695395
403,buciki,5,0.0008348639171814994,5,0.0059031877213695395
2329,madzi,5,0.0008348639171814994,4,0.004722550177095631
856,dobra,5,0.0008348639171814994,5,0.0059031877213695395
4429,spał,5,0.0008348639171814994,5,0.0059031877213695395
2006,kredkę,5,0.0008348639171814994,5,0.0059031877213695395
1850,kochasz,5,0.0008348639171814994,5,0.0059031877213695395
5702,znam,5,0.0008348639171814994,2,0.0023612750885478157
1848,kochany,5,0.0008348639171814994,5,0.0059031877213695395
866,doktora,5,0.0008348639171814994,5,0.0059031877213695395
416,bujaj,5,0.0008348639171814994,3,0.0035419126328217238
5437,zabrała,5,0.0008348639171814994,5,0.0059031877213695395
5179,wody,5,0.0008348639171814994,5,0.0059031877213695395
4420,spadła,5,0.0008348639171814994,4,0.004722550177095631
1508,jakąś,5,0.0008348639171814994,5,0.0059031877213695395
