,lemat,liczba_wystapien,czestosc_wystapien,liczba_dzieci,czestosc_dzieci
3237,trzymać,8,0.002030972328002031,8,0.009445100354191263
3937,żłobek,8,0.002030972328002031,8,0.009445100354191263
3231,troszkę,8,0.002030972328002031,7,0.008264462809917356
2114,opowiedzieć,8,0.002030972328002031,7,0.008264462809917356
3274,tęsknić,8,0.002030972328002031,7,0.008264462809917356
1436,księżniczka,8,0.002030972328002031,8,0.009445100354191263
78,ama,8,0.002030972328002031,5,0.0059031877213695395
2820,samochodzik,8,0.002030972328002031,8,0.009445100354191263
1405,krowa,8,0.002030972328002031,8,0.009445100354191263
314,brzydki,8,0.002030972328002031,8,0.009445100354191263
420,chować,8,0.002030972328002031,7,0.008264462809917356
1570,lolek,8,0.002030972328002031,4,0.004722550177095631
3025,stąd,8,0.002030972328002031,8,0.009445100354191263
2786,rybka,8,0.002030972328002031,8,0.009445100354191263
3483,wszystko,8,0.002030972328002031,8,0.009445100354191263
1650,mame,8,0.002030972328002031,5,0.0059031877213695395
2008,obejrzeć,8,0.002030972328002031,8,0.009445100354191263
2405,podłoga,8,0.002030972328002031,8,0.009445100354191263
3634,zamknąć,8,0.002030972328002031,7,0.008264462809917356
3628,zakładać,8,0.002030972328002031,7,0.008264462809917356
1732,miejsce,8,0.002030972328002031,6,0.0070838252656434475
409,choinka,8,0.002030972328002031,6,0.0070838252656434475
3742,zjeżdżać,8,0.002030972328002031,7,0.008264462809917356
823,franek,8,0.002030972328002031,7,0.008264462809917356
522,czas,7,0.001777100787001777,7,0.008264462809917356
1477,kurtka,7,0.001777100787001777,6,0.0070838252656434475
1123,jul,7,0.001777100787001777,2,0.0023612750885478157
1827,muzyka,7,0.001777100787001777,6,0.0070838252656434475
2050,odź,7,0.001777100787001777,4,0.004722550177095631
3317,ulubiony,7,0.001777100787001777,7,0.008264462809917356
94,ani,7,0.001777100787001777,5,0.0059031877213695395
2716,rano,7,0.001777100787001777,6,0.0070838252656434475
1082,jedzenie,7,0.001777100787001777,6,0.0070838252656434475
3630,zamek,7,0.001777100787001777,7,0.008264462809917356
2707,rada,7,0.001777100787001777,5,0.0059031877213695395
2540,pożyczyć,7,0.001777100787001777,6,0.0070838252656434475
556,damian,7,0.001777100787001777,4,0.004722550177095631
37,Zosia,7,0.001777100787001777,6,0.0070838252656434475
3383,wejść,7,0.001777100787001777,7,0.008264462809917356
2875,siostra,7,0.001777100787001777,5,0.0059031877213695395
3649,zapomnieć,7,0.001777100787001777,7,0.008264462809917356
2167,pająk,7,0.001777100787001777,6,0.0070838252656434475
466,ciepło,7,0.001777100787001777,7,0.008264462809917356
1200,kartka,7,0.001777100787001777,7,0.008264462809917356
825,frytka,7,0.001777100787001777,6,0.0070838252656434475
3198,tor,7,0.001777100787001777,7,0.008264462809917356
3567,wózek,7,0.001777100787001777,6,0.0070838252656434475
3593,zabierać,7,0.001777100787001777,7,0.008264462809917356
3676,zaśpiewać,7,0.001777100787001777,5,0.0059031877213695395
3680,zbierać,7,0.001777100787001777,7,0.008264462809917356
1705,małpka,7,0.001777100787001777,6,0.0070838252656434475
2739,rodzic,7,0.001777100787001777,6,0.0070838252656434475
1692,mateusz,7,0.001777100787001777,7,0.008264462809917356
279,borys,7,0.001777100787001777,3,0.0035419126328217238
1675,martwić,7,0.001777100787001777,7,0.008264462809917356
697,działać,7,0.001777100787001777,5,0.0059031877213695395
1558,literka,7,0.001777100787001777,5,0.0059031877213695395
2023,obudzić,7,0.001777100787001777,7,0.008264462809917356
298,brać,7,0.001777100787001777,7,0.008264462809917356
2665,puzla,7,0.001777100787001777,7,0.008264462809917356
3698,zdrowy,7,0.001777100787001777,7,0.008264462809917356
3031,super,7,0.001777100787001777,5,0.0059031877213695395
3075,szpital,7,0.001777100787001777,6,0.0070838252656434475
351,buła,7,0.001777100787001777,7,0.008264462809917356
1633,malinowy,7,0.001777100787001777,6,0.0070838252656434475
2410,pograć,7,0.001777100787001777,7,0.008264462809917356
397,chlebka,7,0.001777100787001777,7,0.008264462809917356
357,by,7,0.001777100787001777,7,0.008264462809917356
751,długi,7,0.001777100787001777,7,0.008264462809917356
232,bez,7,0.001777100787001777,6,0.0070838252656434475
2350,plecak,7,0.001777100787001777,5,0.0059031877213695395
182,bama,7,0.001777100787001777,7,0.008264462809917356
3436,więc,7,0.001777100787001777,4,0.004722550177095631
1800,mokry,7,0.001777100787001777,7,0.008264462809917356
848,gardło,7,0.001777100787001777,5,0.0059031877213695395
851,gasić,7,0.001777100787001777,7,0.008264462809917356
1754,mima,7,0.001777100787001777,4,0.004722550177095631
1509,laptop,7,0.001777100787001777,7,0.008264462809917356
3106,słoń,7,0.001777100787001777,4,0.004722550177095631
2378,poczekać,7,0.001777100787001777,7,0.008264462809917356
2469,poniedziałek,7,0.001777100787001777,5,0.0059031877213695395
1789,mniam,7,0.001777100787001777,6,0.0070838252656434475
2251,piec,7,0.001777100787001777,7,0.008264462809917356
3385,weronika,6,0.0015232292460015233,5,0.0059031877213695395
3515,wyjąć,6,0.0015232292460015233,4,0.004722550177095631
767,ej,6,0.0015232292460015233,5,0.0059031877213695395
2318,piła,6,0.0015232292460015233,6,0.0070838252656434475
954,główka,6,0.0015232292460015233,5,0.0059031877213695395
2693,płacz,6,0.0015232292460015233,5,0.0059031877213695395
2245,piasek,6,0.0015232292460015233,6,0.0070838252656434475
3418,wiktoria,6,0.0015232292460015233,5,0.0059031877213695395
627,dorosły,6,0.0015232292460015233,6,0.0070838252656434475
1130,julka,6,0.0015232292460015233,6,0.0070838252656434475
2316,pięknie,6,0.0015232292460015233,6,0.0070838252656434475
1138,juz,6,0.0015232292460015233,6,0.0070838252656434475
725,dzik,6,0.0015232292460015233,3,0.0035419126328217238
2175,paluszek,6,0.0015232292460015233,6,0.0070838252656434475
3416,wiktor,6,0.0015232292460015233,4,0.004722550177095631
783,emilka,6,0.0015232292460015233,6,0.0070838252656434475
2341,plastelina,6,0.0015232292460015233,5,0.0059031877213695395
976,herbata,6,0.0015232292460015233,6,0.0070838252656434475
1153,kaczka,6,0.0015232292460015233,5,0.0059031877213695395
1076,jać,6,0.0015232292460015233,6,0.0070838252656434475
3295,udać,6,0.0015232292460015233,6,0.0070838252656434475
1318,koleżanka,6,0.0015232292460015233,6,0.0070838252656434475
2651,pukać,6,0.0015232292460015233,5,0.0059031877213695395
1323,kolorowy,6,0.0015232292460015233,6,0.0070838252656434475
3290,uciekać,6,0.0015232292460015233,6,0.0070838252656434475
965,hauł,6,0.0015232292460015233,3,0.0035419126328217238
2263,pieniądz,6,0.0015232292460015233,5,0.0059031877213695395
2265,pieniążka,6,0.0015232292460015233,6,0.0070838252656434475
834,gabrysia,6,0.0015232292460015233,5,0.0059031877213695395
899,gra,6,0.0015232292460015233,5,0.0059031877213695395
3362,ułożyć,6,0.0015232292460015233,6,0.0070838252656434475
1529,lena,6,0.0015232292460015233,4,0.004722550177095631
2989,stary,6,0.0015232292460015233,6,0.0070838252656434475
530,czemu,6,0.0015232292460015233,6,0.0070838252656434475
198,basi,6,0.0015232292460015233,5,0.0059031877213695395
1930,niedźwiedź,6,0.0015232292460015233,5,0.0059031877213695395
1524,lego,6,0.0015232292460015233,6,0.0070838252656434475
1575,lub,6,0.0015232292460015233,5,0.0059031877213695395
70,albo,6,0.0015232292460015233,5,0.0059031877213695395
1854,nad,6,0.0015232292460015233,6,0.0070838252656434475
405,chodz,6,0.0015232292460015233,6,0.0070838252656434475
2079,ojolo,6,0.0015232292460015233,1,0.0011806375442739079
2829,sanki,6,0.0015232292460015233,6,0.0070838252656434475
194,bartka,6,0.0015232292460015233,6,0.0070838252656434475
2844,ser,6,0.0015232292460015233,5,0.0059031877213695395
3049,syropek,6,0.0015232292460015233,6,0.0070838252656434475
2409,pogoda,6,0.0015232292460015233,6,0.0070838252656434475
234,biały,6,0.0015232292460015233,6,0.0070838252656434475
395,chleb,6,0.0015232292460015233,6,0.0070838252656434475
1986,nosić,6,0.0015232292460015233,6,0.0070838252656434475
488,ciągnik,6,0.0015232292460015233,4,0.004722550177095631
1611,maja,6,0.0015232292460015233,6,0.0070838252656434475
1867,nakarmić,6,0.0015232292460015233,5,0.0059031877213695395
1917,niania,6,0.0015232292460015233,5,0.0059031877213695395
1773,mięsko,6,0.0015232292460015233,6,0.0070838252656434475
483,ciuchcie,6,0.0015232292460015233,6,0.0070838252656434475
1956,nikt,6,0.0015232292460015233,5,0.0059031877213695395
181,bam,6,0.0015232292460015233,6,0.0070838252656434475
2084,około,6,0.0015232292460015233,6,0.0070838252656434475
185,banan,6,0.0015232292460015233,6,0.0070838252656434475
1762,mis,6,0.0015232292460015233,6,0.0070838252656434475
3786,zupek,6,0.0015232292460015233,6,0.0070838252656434475
442,chłopczyk,6,0.0015232292460015233,5,0.0059031877213695395
1426,krówka,6,0.0015232292460015233,6,0.0070838252656434475
3694,zdjąć,6,0.0015232292460015233,6,0.0070838252656434475
1660,mamuć,6,0.0015232292460015233,4,0.004722550177095631
3695,zdjęcie,6,0.0015232292460015233,5,0.0059031877213695395
319,bucik,6,0.0015232292460015233,6,0.0070838252656434475
2465,pomysł,6,0.0015232292460015233,6,0.0070838252656434475
204,batka,6,0.0015232292460015233,2,0.0023612750885478157
2794,rzeka,6,0.0015232292460015233,6,0.0070838252656434475
349,buziak,6,0.0015232292460015233,5,0.0059031877213695395
3909,święty,6,0.0015232292460015233,5,0.0059031877213695395
543,czysty,6,0.0015232292460015233,6,0.0070838252656434475
353,bułeczka,6,0.0015232292460015233,5,0.0059031877213695395
1957,nikuś,6,0.0015232292460015233,2,0.0023612750885478157
1461,kulka,6,0.0015232292460015233,5,0.0059031877213695395
1535,lepić,6,0.0015232292460015233,6,0.0070838252656434475
2606,przykryć,5,0.0012693577050012694,5,0.0059031877213695395
3463,wracać,5,0.0012693577050012694,4,0.004722550177095631
1192,karol,5,0.0012693577050012694,3,0.0035419126328217238
693,dziadzio,5,0.0012693577050012694,4,0.004722550177095631
3086,szymon,5,0.0012693577050012694,5,0.0059031877213695395
3703,zejść,5,0.0012693577050012694,5,0.0059031877213695395
2878,sisia,5,0.0012693577050012694,5,0.0059031877213695395
3221,trampolina,5,0.0012693577050012694,5,0.0059031877213695395
3544,wysoko,5,0.0012693577050012694,5,0.0059031877213695395
2054,ogladać,5,0.0012693577050012694,4,0.004722550177095631
2397,poduszka,5,0.0012693577050012694,5,0.0059031877213695395
1923,niech,5,0.0012693577050012694,4,0.004722550177095631
212,bałwan,5,0.0012693577050012694,5,0.0059031877213695395
986,hubert,5,0.0012693577050012694,2,0.0023612750885478157
2717,ratować,5,0.0012693577050012694,5,0.0059031877213695395
2270,pierwszy,5,0.0012693577050012694,4,0.004722550177095631
1874,namalować,5,0.0012693577050012694,4,0.004722550177095631
1188,karetka,5,0.0012693577050012694,5,0.0059031877213695395
1836,mysz,5,0.0012693577050012694,3,0.0035419126328217238
3052,szafka,5,0.0012693577050012694,4,0.004722550177095631
2138,otwierać,5,0.0012693577050012694,5,0.0059031877213695395
2436,polecieć,5,0.0012693577050012694,5,0.0059031877213695395
814,film,5,0.0012693577050012694,5,0.0059031877213695395
2662,pusty,5,0.0012693577050012694,4,0.004722550177095631
1247,kiedyś,5,0.0012693577050012694,5,0.0059031877213695395
1423,królik,5,0.0012693577050012694,4,0.004722550177095631
3748,zlobić,5,0.0012693577050012694,3,0.0035419126328217238
324,buj,5,0.0012693577050012694,3,0.0035419126328217238
1073,jasno,5,0.0012693577050012694,5,0.0059031877213695395
3908,święto,5,0.0012693577050012694,5,0.0059031877213695395
1207,kasa,5,0.0012693577050012694,5,0.0059031877213695395
2153,pac,5,0.0012693577050012694,5,0.0059031877213695395
1665,mania,5,0.0012693577050012694,5,0.0059031877213695395
2026,oczko,5,0.0012693577050012694,5,0.0059031877213695395
2668,puścić,5,0.0012693577050012694,4,0.004722550177095631
3500,wycieczka,5,0.0012693577050012694,5,0.0059031877213695395
1679,marys,5,0.0012693577050012694,4,0.004722550177095631
2511,poszukać,5,0.0012693577050012694,5,0.0059031877213695395
1904,nać,5,0.0012693577050012694,5,0.0059031877213695395
2199,pasować,5,0.0012693577050012694,4,0.004722550177095631
985,hubercik,5,0.0012693577050012694,1,0.0011806375442739079
2830,sara,5,0.0012693577050012694,5,0.0059031877213695395
75,alo,5,0.0012693577050012694,5,0.0059031877213695395
2001,nóżka,5,0.0012693577050012694,5,0.0059031877213695395
2224,pepa,5,0.0012693577050012694,3,0.0035419126328217238
3726,ziemniak,5,0.0012693577050012694,5,0.0059031877213695395
2677,pytać,5,0.0012693577050012694,4,0.004722550177095631
1680,marysia,5,0.0012693577050012694,4,0.004722550177095631
3529,wypaść,5,0.0012693577050012694,5,0.0059031877213695395
1883,naprawiać,5,0.0012693577050012694,5,0.0059031877213695395
1624,makaron,5,0.0012693577050012694,5,0.0059031877213695395
3235,trzy,5,0.0012693577050012694,4,0.004722550177095631
2423,pojść,5,0.0012693577050012694,5,0.0059031877213695395
1620,majtka,5,0.0012693577050012694,4,0.004722550177095631
752,długo,5,0.0012693577050012694,5,0.0059031877213695395
3481,wszyscy,5,0.0012693577050012694,5,0.0059031877213695395
1837,myszka,5,0.0012693577050012694,5,0.0059031877213695395
2531,pozwolić,5,0.0012693577050012694,4,0.004722550177095631
692,dziadzieć,5,0.0012693577050012694,2,0.0023612750885478157
2796,rzucić,5,0.0012693577050012694,4,0.004722550177095631
1984,nos,5,0.0012693577050012694,5,0.0059031877213695395
1863,najeść,5,0.0012693577050012694,5,0.0059031877213695395
3421,wilk,5,0.0012693577050012694,5,0.0059031877213695395
2550,prać,5,0.0012693577050012694,5,0.0059031877213695395
3869,ściągnąć,5,0.0012693577050012694,5,0.0059031877213695395
2261,pieluszka,5,0.0012693577050012694,4,0.004722550177095631
882,gonić,5,0.0012693577050012694,5,0.0059031877213695395
3580,włożyć,5,0.0012693577050012694,5,0.0059031877213695395
2684,półka,5,0.0012693577050012694,5,0.0059031877213695395
642,droga,5,0.0012693577050012694,5,0.0059031877213695395
3934,żółty,5,0.0012693577050012694,5,0.0059031877213695395
2100,olo,5,0.0012693577050012694,3,0.0035419126328217238
936,gwiazdka,5,0.0012693577050012694,4,0.004722550177095631
3305,ugryźć,5,0.0012693577050012694,5,0.0059031877213695395
1319,kolo,5,0.0012693577050012694,5,0.0059031877213695395
2850,si,5,0.0012693577050012694,3,0.0035419126328217238
897,gość,5,0.0012693577050012694,5,0.0059031877213695395
2246,piaskownica,5,0.0012693577050012694,5,0.0059031877213695395
2107,opa,5,0.0012693577050012694,4,0.004722550177095631
1929,niedługo,5,0.0012693577050012694,4,0.004722550177095631
2105,ooo,5,0.0012693577050012694,5,0.0059031877213695395
3414,wika,5,0.0012693577050012694,3,0.0035419126328217238
3129,tamten,5,0.0012693577050012694,4,0.004722550177095631
1017,imię,5,0.0012693577050012694,5,0.0059031877213695395
1968,noc,5,0.0012693577050012694,4,0.004722550177095631
107,antoś,5,0.0012693577050012694,3,0.0035419126328217238
2240,pełny,5,0.0012693577050012694,5,0.0059031877213695395
1004,idziem,5,0.0012693577050012694,4,0.004722550177095631
3107,słońce,5,0.0012693577050012694,5,0.0059031877213695395
3104,słonko,5,0.0012693577050012694,5,0.0059031877213695395
2123,oskar,5,0.0012693577050012694,3,0.0035419126328217238
443,chłopiec,5,0.0012693577050012694,5,0.0059031877213695395
1418,krzysie,5,0.0012693577050012694,5,0.0059031877213695395
684,dzem,5,0.0012693577050012694,5,0.0059031877213695395
3461,wołać,5,0.0012693577050012694,4,0.004722550177095631
682,dywan,5,0.0012693577050012694,5,0.0059031877213695395
1417,krzyczeć,5,0.0012693577050012694,5,0.0059031877213695395
1416,krzesło,5,0.0012693577050012694,5,0.0059031877213695395
2241,pi,5,0.0012693577050012694,4,0.004722550177095631
1427,kręcić,5,0.0012693577050012694,5,0.0059031877213695395
1171,kamilka,5,0.0012693577050012694,1,0.0011806375442739079
1334,koniec,5,0.0012693577050012694,5,0.0059031877213695395
2925,smakować,5,0.0012693577050012694,5,0.0059031877213695395
2486,popsuć,5,0.0012693577050012694,5,0.0059031877213695395
2235,pestka,5,0.0012693577050012694,4,0.004722550177095631
3861,łóżeczka,5,0.0012693577050012694,5,0.0059031877213695395
1521,lał,5,0.0012693577050012694,5,0.0059031877213695395
1119,jola,5,0.0012693577050012694,5,0.0059031877213695395
1343,kopar,5,0.0012693577050012694,5,0.0059031877213695395
3289,uciec,5,0.0012693577050012694,5,0.0059031877213695395
64,aksel,4,0.0010154861640010156,1,0.0011806375442739079
1215,kaszelka,4,0.0010154861640010156,3,0.0035419126328217238
1125,julecie,4,0.0010154861640010156,2,0.0023612750885478157
2454,pomarańczowy,4,0.0010154861640010156,3,0.0035419126328217238
3860,łóżeczek,4,0.0010154861640010156,4,0.004722550177095631
2509,postawić,4,0.0010154861640010156,3,0.0035419126328217238
1117,jojuś,4,0.0010154861640010156,1,0.0011806375442739079
912,gryźć,4,0.0010154861640010156,4,0.004722550177095631
1084,jedzonko,4,0.0010154861640010156,4,0.004722550177095631
2930,smok,4,0.0010154861640010156,3,0.0035419126328217238
1689,masza,4,0.0010154861640010156,3,0.0035419126328217238
69,alan,4,0.0010154861640010156,3,0.0035419126328217238
1703,mało,4,0.0010154861640010156,4,0.004722550177095631
257,blum,4,0.0010154861640010156,1,0.0011806375442739079
2489,pora,4,0.0010154861640010156,3,0.0035419126328217238
